P1,P2,P3,P4,P5,Predict-P1,Predict-P2,Predict-P3,Predict-P4,Predict-P5
-134.66501152,64.18335056,-40.27639512,-58.345092,-18.17677808,-139.64398,65.14723,-35.21043,-57.320526,-15.589827
-135.29601584,64.36460504,-40.01047344,-58.18309328,-18.09889384,-140.36414,64.99661,-35.562424,-57.59343,-15.805847
-135.61373168,64.71309664,-39.4007048,-57.72981304,-17.6841444,-140.90012,65.12276,-35.633427,-57.656803,-15.830944
-136.4211868,64.27971208,-39.37465088,-57.93770744,-17.845000159999998,-141.22379,65.37716,-35.416637,-57.52343,-15.6647215
-137.08563088,63.86623784,-39.23570592,-58.07790528,-18.11016096,-141.7674,65.050316,-35.700676,-57.823936,-15.8265505
-137.46207479999998,63.59609952,-38.94312608,-58.066619200000005,-18.19840496,-142.15916,64.70913,-35.8711,-58.049095,-16.03927
-137.7749724,63.3873428,-38.57960944,-57.89496488,-18.10300416,-142.33456,64.46117,-35.901512,-58.166103,-16.136366
-138.26158816,63.005754880000005,-38.4235628,-57.85018208,-18.12838968,-142.45688,64.252464,-35.871094,-58.1734,-16.117168
-138.71155575999998,62.67871592,-38.34274744,-57.666255920000005,-18.09472456,-142.68839,63.937275,-36.027412,-58.254326,-16.15723
-139.12000488,62.41920632,-38.23777256,-57.38429792,-17.951882559999998,-142.90025,63.686237,-36.242905,-58.243546,-16.15592
-139.44947144,62.23416728,-38.14723544,-57.01191544,-17.83842936,-143.09459,63.495483,-36.453323,-58.168945,-16.10741
-139.84329328,62.10828128,-38.0655712,-56.61069144,-17.69313656,-143.24602,63.358047,-36.693325,-58.03237,-16.104145
-140.49284704,61.90186664,-38.21563416,-56.29855696,-17.68563824,-143.44797,63.26743,-36.948593,-57.855667,-16.091791
-141.22022296,61.67422432,-38.47782688,-56.06945616,-17.799394239999998,-143.83374,63.1383,-37.397717,-57.70562,-16.143494
-141.80179736,61.67296432,-38.645958,-55.70551808,-17.689289759999998,-144.27284,63.006996,-37.94368,-57.5957,-16.255384
-142.29417984,61.91689656,-38.711848,-55.21984456,-17.449495119999998,-144.61858,63.022766,-38.40674,-57.40387,-16.25199
-142.69306648,62.29299016,-38.65580728,-54.587383280000005,-17.16332288,-144.93456,63.192028,-38.800243,-57.15108,-16.213043
-143.20682671999998,62.44938408,-38.74345552,-54.16231904,-17.06397792,-145.20674,63.47071,-39.09043,-56.795387,-16.171227
-143.80057872,62.34186775999999,-38.91237744,-53.8905832,-17.13404176,-145.53201,63.64503,-39.466595,-56.56047,-16.203863
-144.07653296,62.35245856,-38.88155072,-53.51923528,-17.10034776,-145.86768,63.653324,-39.883595,-56.41364,-16.303352
-144.19817704,62.43525192,-38.6790688,-53.08512032,-16.99211752,-145.98279,63.7345,-40.121403,-56.1977,-16.361391
-144.28003135999998,62.411984,-38.48780296,-52.73768152,-16.84088896,-146.00381,63.843876,-40.22409,-55.94652,-16.407513
-144.4530076,62.2320868,-38.33018464,-52.47258528,-16.7627604,-145.9646,63.87197,-40.31249,-55.753765,-16.40656
-144.5721156,61.99562112,-38.15247696,-52.200752,-16.69547912,-145.95442,63.78405,-40.40759,-55.613358,-16.41616
-144.63506056,61.84231071999999,-38.00775376,-51.95239944,-16.54732576,-145.87888,63.661453,-40.45958,-55.455986,-16.401663
-144.75138616,61.57298304,-37.8938572,-51.73465328,-16.52484968,-145.75496,63.59604,-40.508015,-55.310978,-16.311335
-144.89998096,61.3000532,-37.70991232,-51.42830744,-16.407452,-145.66913,63.441586,-40.588554,-55.17716,-16.280207
-145.04625168,61.03093048,-37.47514912,-51.07860456,-16.3258476,-145.62416,63.27913,-40.61517,-54.964092,-16.208197
-145.21364,60.72043408,-37.26251512,-50.74542968,-16.3582528,-145.60231,63.099213,-40.61594,-54.717953,-16.185598
-145.32566119999998,60.46988504,-37.04273616,-50.3347856,-16.3761012,-145.6173,62.858913,-40.653557,-54.494987,-16.252449
-145.51955784,60.08600336000001,-37.0398372,-50.0556984,-16.50739216,-145.6104,62.643238,-40.678066,-54.22775,-16.3185
-145.7445424,59.6779172,-37.07750608,-49.83217264,-16.6494432,-145.66429,62.329285,-40.863346,-54.071392,-16.41211
-146.13926304,59.2129496,-37.29559672,-49.84123248,-16.91886104,-145.74701,62.01966,-41.045197,-53.955154,-16.48604
-146.46876824,58.84727096,-37.4024652,-49.82972248,-17.0473992,-145.96292,61.690384,-41.353775,-54.011078,-16.608139
-146.86770408,58.46550672,-37.43448304,-49.92013832,-17.09576832,-146.14055,61.451782,-41.542175,-54.03888,-16.643034
-147.23456704,58.1454368,-37.4103328,-49.90561047999999,-17.136307119999998,-146.36577,61.211243,-41.661694,-54.118,-16.632082
-147.52012568,58.00140832,-37.26762072,-49.84357584,-16.96048344,-146.57805,61.01116,-41.73683,-54.116795,-16.620783
-147.81944992,57.829846880000005,-37.11801632,-49.7645148,-16.83465968,-146.74948,60.944798,-41.705376,-54.077427,-16.483425
-148.07696208,57.65898768,-36.94343312,-49.63833696,-16.70968488,-146.93945,60.86424,-41.68299,-54.025253,-16.367348
-148.1668592,57.70723104,-36.6459424,-49.34662576,-16.42226344,-147.1136,60.78407,-41.651302,-53.949104,-16.252115
-148.35673544,57.71738176,-36.39995352,-49.07543736,-16.18385496,-147.19994,60.86509,-41.51347,-53.788082,-16.04495
-148.81516240000002,57.51648136,-36.42900384,-49.03466656,-16.148315439999998,-147.37383,60.920925,-41.415325,-53.645077,-15.873751
-149.28200848,57.30597712,-36.50890152,-48.9901664,-16.20539368,-147.73341,60.82428,-41.504303,-53.626442,-15.828981
-149.85080008,56.96010072,-36.6053544,-48.9776116,-16.31578128,-148.1128,60.718,-41.6049,-53.595905,-15.873954
-150.36256064,56.5551,-36.75004856,-48.96158984,-16.360508239999998,-148.56229,60.50201,-41.718193,-53.55996,-15.987526
-150.85683664,56.07701352,-37.03263256,-48.98082328,-16.43120672,-148.95921,60.24952,-41.845753,-53.493465,-16.066437
-151.27408896,55.68203512,-37.25780048,-48.97271984,-16.40985376,-149.32275,59.94184,-42.058502,-53.419994,-16.16502
-151.59648744,55.40205792,-37.3658892,-48.9404724,-16.38760256,-149.63593,59.689915,-42.21362,-53.2981,-16.222918
-151.80877688,55.18664552,-37.53779792,-48.995448640000006,-16.4628408,-149.9022,59.504776,-42.285137,-53.14132,-16.283794
-151.86620752000002,55.04581776,-37.68069624,-49.00445928,-16.62037704,-150.10007,59.35267,-42.375816,-53.04576,-16.399124
-151.79869848,54.90748968,-37.84412256,-49.01625336,-16.75584792,-150.21092,59.24348,-42.42264,-52.94231,-16.552675
-151.75509248,54.60065272,-38.23864192,-49.35201496,-17.12040192,-150.23041,59.132812,-42.458115,-52.859188,-16.690643
-151.7762556,54.11767848,-39.02721192,-50.0061212,-17.7962604,-150.2154,58.911194,-42.638638,-52.96424,-16.983294
-151.7207264,53.64988,-40.04497008,-50.895351520000006,-18.582027760000003,-150.19476,58.58156,-43.05967,-53.254288,-17.482477
-151.56484528,53.31859552,-41.03103344,-51.827177680000005,-19.30769032,-150.11403,58.27399,-43.64913,-53.701527,-18.082693
-151.25502168,53.05236111999999,-41.86415495999999,-52.69945008,-19.94740312,-150.00597,58.052563,-44.246822,-54.232395,-18.685408
-151.09937223999998,52.5681372,-42.76305824,-53.79552024,-20.73308264,-149.82721,57.86609,-44.75112,-54.799835,-19.270277
-151.02165696,52.06495992,-43.80840328,-55.0219964,-21.64545528,-149.74509,57.534443,-45.33004,-55.56252,-19.998384
-150.77936176,51.849321360000005,-44.65170504,-55.99529592,-22.50543592,-149.72488,57.216057,-46.007923,-56.408436,-20.815344
-150.39517952,51.8475256,-45.20487768,-56.74885864,-23.20597664,-149.65271,57.085884,-46.51372,-57.07118,-21.612066
-150.18417848,51.59758120000001,-45.81482192000001,-57.61351488,-23.8746876,-149.5309,57.094887,-46.787422,-57.575386,-22.326204
-149.94796328,51.367322640000005,-46.3690684,-58.44805232,-24.39486504,-149.49786,56.96583,-47.095867,-58.111202,-22.967606
-149.5172964,51.39078528,-46.79555584,-59.017239280000005,-24.63700264,-149.4483,56.877033,-47.342346,-58.604527,-23.471687
-149.09132336000002,51.38571048,-47.3456236,-59.52623672,-24.84164864,-149.30074,56.97571,-47.466274,-58.926994,-23.78209
-148.74581736,51.267808800000005,-48.01353176,-60.14971696,-25.260977200000003,-149.14522,57.07371,-47.654408,-59.18258,-24.020775
-148.32373632,51.24427752,-48.56525968,-60.69660472,-25.646699360000003,-149.03041,57.087162,-47.910835,-59.471706,-24.369785
-147.77339664,51.258605280000005,-49.132859360000005,-61.10816656,-25.95620648,-148.87964,57.154404,-48.064754,-59.691444,-24.710302
-147.3304452,51.028493520000005,-49.944533840000005,-61.728492720000006,-26.41777216,-148.63437,57.24427,-48.201385,-59.8132,-24.994513
-146.62243504,50.84393112,-50.550076,-62.20965624,-26.74288168,-148.40546,57.152157,-48.494884,-60.049885,-25.316034
-145.8659708,50.59561544,-51.00340856,-62.72151424,-27.0783016,-147.99336,57.096207,-48.632378,-60.18958,-25.566393
-145.22748304,50.23262176,-51.47139231999999,-63.27043304,-27.51318352,-147.53972,56.989246,-48.672104,-60.33755,-25.834354
-144.36263592,49.98892304,-51.65300432,-63.54126072,-27.68670288,-147.15678,56.785297,-48.732952,-60.503735,-26.154148
-143.45328792,49.75456576,-51.78275352,-63.725704400000005,-27.70395544,-146.6237,56.66978,-48.600586,-60.492718,-26.349453
-142.66798104,49.4277604,-52.05443472,-64.01217304,-27.7500788,-146.04639,56.55955,-48.43,-60.42078,-26.42896
-142.00460144000002,49.071558720000006,-52.37831016,-64.2951552,-27.79934584,-145.55202,56.38681,-48.345703,-60.411568,-26.449017
-141.27707912,48.87299143999999,-52.60047128,-64.3996296,-27.76996704,-145.16179,56.19325,-48.294174,-60.40896,-26.42729
-140.4952472,48.755462,-52.76102840000001,-64.47368216,-27.69547064,-144.75754,56.099663,-48.17831,-60.314484,-26.36306
-139.80733816,48.652034400000005,-52.93697808,-64.70032232,-27.74318528,-144.3335,56.05801,-48.02367,-60.21962,-26.265667
-139.37450544,48.37241944,-53.17060872,-65.019048,-27.89610336,-143.98608,56.024963,-47.881428,-60.23404,-26.230545
-139.07287696,48.07483584,-53.24236528,-65.30201056,-28.01992592,-143.803,55.879124,-47.77964,-60.29516,-26.24727
-138.9454768,47.76802944,-53.23034936,-65.57410784,-28.1721604,-143.6977,55.72108,-47.55878,-60.31864,-26.273851
-138.92389336,47.57530744,-53.22130944,-65.80651728,-28.27421992,-143.71764,55.548126,-47.290085,-60.33272,-26.345545
-138.83931776,47.4825004,-53.332063680000005,-65.95375376,-28.487623520000003,-143.8384,55.45587,-47.03192,-60.3369,-26.391954
-138.64511696,47.5875952,-53.47232592,-65.94454696,-28.5715708,-143.96248,55.43172,-46.871674,-60.316277,-26.498516
-138.56093248,47.59086544,-53.68116216000001,-66.07289296,-28.80034296,-144.04442,55.547764,-46.725784,-60.21997,-26.51632
-138.42539408000002,47.6269092,-53.86451144,-66.2296104,-29.05642328,-144.22221,55.601677,-46.65411,-60.218132,-26.626785
-138.13299664,47.712778,-53.94701568000001,-66.34239312,-29.16543424,-144.36559,55.67895,-46.572636,-60.235867,-26.769562
-137.79695544,47.804766,-53.99763848,-66.39155952,-29.1908196,-144.38338,55.801186,-46.407753,-60.21888,-26.828308
-137.65758223999998,47.65433408,-54.2894668,-66.69605992,-29.46895624,-144.33922,55.951454,-46.20158,-60.151127,-26.819206
-137.46920776000002,47.58049008,-54.64743864,-67.01410176,-29.71652328,-144.36687,55.965942,-46.16826,-60.229946,-26.908434
-137.0179528,47.7890712,-54.7402512,-67.07857704,-29.76679608,-144.32915,56.04001,-46.178535,-60.325745,-26.959898
-136.47780928,48.10734608,-54.67907576,-66.94145464,-29.667236560000003,-144.15947,56.277794,-46.01475,-60.290672,-26.95123
-135.99612016,48.32011416,-54.57653208,-66.82448376,-29.5801544,-143.96501,56.571785,-45.769768,-60.146885,-26.894922
-135.61600584,48.42419584,-54.537242,-66.72500736,-29.60038456,-143.80159,56.786568,-45.513798,-60.003242,-26.856432
-135.21544024000002,48.468525840000005,-54.54298224,-66.59961016,-29.59522936,-143.68503,56.925034,-45.316498,-59.858936,-26.871933
-134.84266248,48.48298968,-54.54909272,-66.44943504,-29.62094688,-143.5192,57.04026,-45.140114,-59.6895,-26.844223
-134.54281128,48.5021776,-54.676626,-66.29059008,-29.63875592,-143.3416,57.14371,-44.957394,-59.499367,-26.814032
-134.29577512,48.50927408,-54.88451560000001,-66.14666247999999,-29.69119624,-143.17967,57.259243,-44.848087,-59.30519,-26.738821
-134.079466,48.48683608,-55.13868464,-65.98732936,-29.77006688,-143.0316,57.364456,-44.80209,-59.12221,-26.656837
-133.62388896000002,48.67337856,-55.04205584,-65.6018052,-29.61890632,-142.90962,57.430454,-44.80557,-58.933636,-26.592356
-133.02581704,48.86004088,-54.7390312,-65.11871864,-29.39047584,-142.65898,57.63164,-44.591064,-58.601345,-26.467253
-132.4777676,48.97543112,-54.4154288,-64.690794,-29.09693272,-142.31302,57.823097,-44.26226,-58.190815,-26.341211
-132.04108144,49.00248648,-54.27452208,-64.44030192,-28.904608640000003,-141.97682,57.96151,-43.92925,-57.80619,-26.156027
-131.53777072,49.08702912,-54.17336448,-64.20479816,-28.74623256,-141.7138,58.03482,-43.72502,-57.56029,-25.979168
-131.00945128,49.15332832,-53.98217648,-63.9146108,-28.54285608,-141.41994,58.152378,-43.52631,-57.350975,-25.798586
-130.90544904,48.86665664,-54.03274064,-63.94997168,-28.65024616,-141.12378,58.262154,-43.234043,-57.11632,-25.58233
-130.71632296,48.77929504,-53.8930444,-63.8820212,-28.64927008,-141.14716,58.08921,-43.10906,-57.135357,-25.530195
-130.49974112,48.75853656,-53.62444824,-63.78446848,-28.62175616,-141.1238,58.04585,-42.833706,-57.106667,-25.454166
-130.40968248,48.62952664,-53.2954672,-63.86567776,-28.66690328,-141.08261,58.027508,-42.47162,-57.07809,-25.396994
-130.35740112,48.55485352,-52.91965096,-63.985207200000005,-28.69192736,-141.11581,57.92247,-42.080708,-57.172424,-25.394943
-130.32342824,48.56441808,-52.48746328,-63.95254008,-28.571697760000003,-141.16457,57.867645,-41.657402,-57.284428,-25.367716
-130.34837632,48.65358544,-52.02217344,-63.90467176,-28.363781600000003,-141.20609,57.888336,-41.183064,-57.28804,-25.226032
-130.41703824,48.7208324,-51.50090112,-63.80666951999999,-28.12449464,-141.27612,57.983475,-40.665813,-57.282852,-25.009382
-130.44097376,48.8789936,-50.83701464,-63.55580784,-27.73388064,-141.36574,58.073654,-40.090492,-57.24318,-24.762592
-130.52044583999998,49.06594624,-50.12136344,-63.28471624,-27.28756552,-141.41855,58.232105,-39.382156,-57.103703,-24.424578
-130.67641584,49.2428276,-49.43572752,-63.01756896,-26.91427264,-141.51936,58.41184,-38.645153,-56.94406,-24.055958
-130.81749632,49.458680480000005,-48.74501696,-62.72156368,-26.5347504,-141.70161,58.577377,-37.992443,-56.773457,-23.749441
-130.94060535999998,49.65106064,-48.18192768,-62.44902728,-26.26904288,-141.90251,58.76572,-37.40003,-56.5667,-23.459019
-131.04876328,49.77182096000001,-47.77822304,-62.17751584,-26.09282896,-142.11403,58.928318,-36.95109,-56.371174,-23.251888
-131.10096552,49.916728000000006,-47.55173728,-61.84428352,-25.9671708,-142.31491,59.03014,-36.630943,-56.18446,-23.10251
-131.10288824,50.099631040000006,-47.57643344,-61.48585144,-25.84390512,-142.46405,59.1419,-36.414738,-55.980064,-22.977251
-131.0820564,50.25010272,-47.80384648,-61.21767952,-25.81512168,-142.54211,59.284622,-36.336567,-55.78648,-22.833342
-131.09221384,50.34805336,-48.17740736,-61.0584632,-25.86522872,-142.54521,59.408306,-36.40723,-55.671932,-22.744677
-130.94883848,50.52752048,-48.5209132,-60.95747368,-25.86861688,-142.51292,59.490448,-36.637512,-55.637745,-22.716028
-130.66254208,50.75999416,-48.87114488,-60.8801404,-25.898972,-142.34145,59.630432,-36.898365,-55.643845,-22.673788
-130.24094912,51.01356976,-49.14838976,-60.67355408,-25.937802,-142.06277,59.795628,-37.220116,-55.67678,-22.66892
-129.67442056,51.31289072,-49.34469232000001,-60.39757184,-25.9597116,-141.7007,59.961346,-37.51244,-55.625404,-22.685873
-129.06523520000002,51.63268696,-49.53054112,-60.11668832,-25.9377336,-141.23407,60.158173,-37.72775,-55.52658,-22.70236
-128.44883608,51.84718392,-49.74924664,-59.88521568,-25.94927448,-140.69618,60.384136,-37.90774,-55.417065,-22.676172
-127.71508904,52.05112936,-49.85958072,-59.64795312,-25.90402016,-140.08453,60.55387,-38.09662,-55.326546,-22.64014
-126.85987136,52.30206952,-49.82578608,-59.30835504,-25.78652408,-139.33638,60.733646,-38.198387,-55.221886,-22.549887
-126.01589536,52.4737196,-49.75097464,-58.92827816,-25.67723008,-138.46977,60.95133,-38.1974,-55.04481,-22.41452
-125.1960684,52.66308256,-49.61536808,-58.58118192,-25.57355024,-137.58313,61.10177,-38.179417,-54.83005,-22.283081
-124.34244224,52.9167848,-49.35444472,-58.07071024,-25.38514152,-136.72293,61.245323,-38.127422,-54.637096,-22.173613
-123.51725776,53.209566560000006,-49.05222944,-57.52061,-25.08986936,-135.8681,61.418335,-37.987186,-54.33051,-22.034285
-122.84824024,53.38682784,-48.86293552,-57.10452744,-24.85850104,-135.07347,61.608105,-37.808685,-54.002464,-21.829893
-122.14059224,53.61075264,-48.65587592,-56.69117824,-24.6356848,-134.45111,61.69479,-37.719826,-53.79194,-21.658512
-121.66483648,53.59480432,-48.66480728,-56.58277824,-24.6393756,-133.85942,61.821033,-37.59427,-53.59657,-21.484581
-121.31468536,53.36201808,-48.80177992,-56.68466688,-24.91919128,-133.47536,61.773525,-37.63873,-53.6323,-21.411308
-120.83320336,53.31525752,-48.73562632,-56.65435216,-25.05687824,-133.19835,61.548115,-37.81053,-53.846638,-21.520649
-120.44334992,53.41144328,-48.62423872,-56.5648344,-25.02699192,-132.83244,61.45216,-37.83124,-53.991657,-21.578949
-120.28371152,53.61117088,-48.57185848,-56.49865,-24.930898000000003,-132.51933,61.44374,-37.82924,-54.12978,-21.544899
-120.46400616,53.69296112,-48.50025848,-56.46232208000001,-24.842322560000003,-132.34778,61.50967,-37.86896,-54.2996,-21.457832
-120.97063448,53.74934424,-48.41036504,-56.50065168,-24.72549096,-132.3646,61.498623,-37.89314,-54.454914,-21.354925
-121.59003624,53.78702832,-48.26798432,-56.48893648,-24.54012816,-132.57893,61.484238,-37.90939,-54.62522,-21.217037
-121.9159596,54.06146048,-47.8687404,-56.20615944,-24.12618944,-132.86716,61.458027,-37.91134,-54.745842,-21.04304
-122.33548392,54.2714676,-47.49225048,-55.91459424,-23.75300344,-132.9825,61.612934,-37.713116,-54.69042,-20.752384
-122.82493896,54.398795680000006,-47.12456576,-55.54581416,-23.51334552,-133.18614,61.709713,-37.569225,-54.634533,-20.494373
-123.4207296,54.46148512,-46.81619232,-55.14515664,-23.35113248,-133.46776,61.742004,-37.452583,-54.519577,-20.328257
-124.00891824,54.561994080000005,-46.59851136,-54.71856944,-23.25725544,-133.85007,61.72635,-37.391247,-54.374207,-20.199495
-124.73456816,54.61646552,-46.52395335999999,-54.34959376,-23.17402056,-134.2412,61.74451,-37.39115,-54.20871,-20.093521
-125.52599224,54.67208664,-46.5128832,-54.0221312,-23.15192536,-134.71968,61.728397,-37.512283,-54.082943,-19.970339
-126.36091264,54.74463296,-46.411052,-53.70594408,-23.09214224,-135.24083,61.701973,-37.704697,-53.993546,-19.899134
-127.21128952,54.83634792,-46.19802776,-53.37560144,-22.9840008,-135.80278,61.673122,-37.85145,-53.916622,-19.841969
-128.09655904,54.90901112,-45.97259672,-53.04100056,-22.92708824,-136.39679,61.64653,-37.932293,-53.833046,-19.789999
-128.9880832,54.944879920000005,-45.83612208,-52.73105296,-22.89360856,-137.0336,61.6004,-38.01715,-53.752888,-19.789156
-129.80926696,54.985872,-45.71927712,-52.43301528,-22.824394400000003,-137.67004,61.544193,-38.166325,-53.69084,-19.779682
-130.51647552,55.05138112,-45.598820800000006,-52.0910056,-22.70826552,-138.2471,61.51705,-38.317986,-53.631943,-19.7197
-131.1053264,55.204368640000006,-45.46747032,-51.70523752,-22.48991184,-138.74042,61.52546,-38.46229,-53.536385,-19.612865
-131.62309824,55.43759496,-45.2448992,-51.27737056,-22.239367360000003,-139.15321,61.606464,-38.595844,-53.405415,-19.435165
-132.15308488,55.69942728,-45.067934,-50.85733448,-22.00170104,-139.51889,61.743893,-38.669003,-53.236217,-19.255335
-132.64981904,55.98923176,-44.819700000000005,-50.39284664,-21.66628144,-139.89078,61.900826,-38.79206,-53.064613,-19.091793
-133.16854456000002,56.33130152,-44.56527728,-49.8350628,-21.28327352,-140.22676,62.084938,-38.85845,-52.841827,-18.8655
-133.86268888,56.49875448,-44.49920192,-49.43007088,-21.06489016,-140.57356,62.31237,-38.916348,-52.538105,-18.602648
-134.49603392,56.71949703999999,-44.43293144,-49.00939016,-20.82342584,-141.04083,62.419907,-39.142303,-52.342594,-18.435911
-135.08738448,57.12637296,-44.22634,-48.40378664,-20.44317096,-141.46275,62.564575,-39.363964,-52.143284,-18.25932
-135.83119367999998,57.431598,-44.14634464,-47.98958848,-20.24925576,-141.85565,62.833004,-39.468887,-51.81747,-18.014288
-136.79430576,57.60776656,-44.14375816,-47.6454792,-20.221078,-142.35318,63.021423,-39.673824,-51.6413,-17.899109
-137.74094888,57.72814776,-44.13585136,-47.42216872,-20.24735184,-142.99294,63.109024,-39.936646,-51.511032,-17.897842
-138.4790588,57.93616272,-44.02005144,-47.12799792,-20.17228904,-143.60294,63.154053,-40.183037,-51.46517,-17.9349
-139.09671392,58.23963048,-43.81984384,-46.76943912,-19.96628624,-144.06384,63.2578,-40.332397,-51.368168,-17.905914
-139.806118,58.50357112,-43.647729680000005,-46.41376088,-19.71881728,-144.44633,63.421528,-40.404774,-51.22952,-17.79404
-140.39731256,58.67362112,-43.39451744,-46.06096256,-19.47735288,-144.88185,63.54972,-40.496716,-51.093746,-17.646372
-140.96124496000002,58.59678968,-43.17877984,-45.75627656,-19.28134792,-145.21638,63.62454,-40.50145,-50.937748,-17.486782
-141.32205968,58.5770148,-42.84285816,-45.34904928,-18.97135248,-145.49353,63.54507,-40.528408,-50.79523,-17.33628
-141.65566167999998,58.52800056,-42.4597112,-44.92291064,-18.68343264,-145.63107,63.51049,-40.437992,-50.569847,-17.109867
-142.0333456,58.43291792,-42.07191784,-44.53933936000001,-18.4315996,-145.75056,63.446857,-40.311363,-50.330418,-16.917532
-142.30870688000002,58.27806632,-41.62442304,-44.12178304,-18.2083052,-145.90146,63.338142,-40.179436,-50.12251,-16.77002
-142.62601488,57.9911208,-41.37362184,-43.796623360000005,-18.065922,-145.98068,63.188934,-39.97985,-49.882763,-16.643698
-142.89851584,57.6892824,-41.171482,-43.58913896,-18.0202576,-146.07143,62.95181,-39.922028,-49.718933,-16.557178
