P1-VMF0,P1-VMF1,P1-VMF2,P1-VMF3,P2-VMF0,P2-VMF1,P2-VMF2,P2-VMF3,P3-VMF0,P3-VMF1,P3-VMF2,P3-VMF3,P4-VMF0,P4-VMF1,P4-VMF2,P4-VMF3,P5-VMF0,P5-VMF1,P5-VMF2,P5-VMF3
126.74755732031203,-6.716768592774633,32.02528248254201,0.30932212358938577,138.40839203574066,-14.03037624423538,34.77636702882208,0.34373623875177217,-4.8963134676554585,-12.26913038174365,43.82144419355818,3.0013127991341744,86.12294610904226,2.4530374902104994,-0.023199438318185783,2.7666062643727147,112.81098876331812,2.3206406146709084,0.042128570535870755,2.6955189557757593
126.51224416738111,-6.966905148377315,31.672888524247043,-0.7597085537802981,138.27483654830314,-14.174706065905614,34.559957719881304,-0.6062947719214804,-5.142210527627127,-12.525512842481236,43.500199909550105,2.5254124689030686,85.9836818109062,2.1441873505993922,0.14078196379376914,2.601882854837691,112.6933835799726,2.0869429859342508,0.024732574754933387,2.5856337055245597
126.09724244841638,-7.4090593552052555,31.034001088863345,1.2657763034224059,138.04738704582707,-14.422536563302906,34.17142128767257,0.49504353044687893,-5.408467068017586,-12.80872219660149,43.095749638786124,1.8947238900923749,85.73321363025389,1.621688208771284,0.13498328823885614,2.319540984862018,112.49678878990852,1.6994918941300192,0.10672143066542968,2.416295681367143
125.57923095673675,-7.962385197972641,30.202625485993114,-1.6232146957679268,137.74758957680788,-14.750654745117084,33.639096834558785,0.2007890209292166,-5.655738879498102,-13.076532285199221,42.65669988771432,1.2343836593104092,85.36147291704366,0.979494559150818,-0.13718488165461679,1.9368192696260553,112.18508243093999,1.174872647125042,-0.0527532078591486,2.1635435045159297
125.05540141078198,-8.524645184955082,29.29708006642378,1.8696025164382601,137.44946358402743,-15.082695601634928,33.04649364755951,-0.8057943806272518,-5.815647938158064,-13.258325212201193,42.258785210520855,0.6869333677127509,84.96014807824605,0.44977240691558584,-0.029654409057484104,1.5892041466936906,111.85128941392543,0.6989384349989003,0.02089095150781087,1.9482340074393343
124.59966486316816,-9.017210352629773,28.411386141578934,-2.047173908100738,137.17751948095045,-15.392279242097755,32.42601885626265,0.5086536884533122,-5.942507105870075,-13.407795561957606,41.850125015355005,0.2370086341987171,84.50171826497218,0.09292132355620134,-0.027403546389898472,1.2733842610608943,111.46540384659147,0.3068903263050366,-0.029409120972877806,1.7578835929923469
124.26624986171224,-9.382073170325453,27.616282765540042,2.0236984865184047,136.9649566109851,-15.644797260975006,31.81714736971846,0.3927930959087834,-5.989914379400919,-13.47770300710147,41.480167041183336,-0.03456118733866336,84.09972915783074,0.07647751802191392,-0.012456359471300466,1.125680699624204,111.14819908458264,0.18153687424330486,-0.04535175706257021,1.7349275871349397
124.0877455170967,-9.584173865585043,26.955669440522446,-1.975512724372456,136.79084669396283,-15.860703580887407,31.201838763711464,-1.0848811142640695,-5.978451915520693,-13.488592020683255,41.12889934941097,-0.13861104505802732,83.62816629263413,0.19399859589902613,-0.254347618417374,0.9927661319133424,110.78708783484939,0.17946139572544795,-0.3014484854763877,1.7556311246366119
124.08049707146861,-9.606305684333178,26.450733526181867,1.692551111939748,136.6615193835498,-16.033554501268746,30.58796547998067,0.5243705872396343,-5.816980995199248,-13.34959619387209,40.88700290406991,0.00809653733510528,83.13766649927938,0.4038914126570076,0.24193440689366488,0.9059171469067742,110.43944562300175,0.3192511911066626,0.21128765565080324,1.8693031959020876
124.17855655977449,-9.515703918435227,26.031893688685653,-1.385600898528871,136.49780506739123,-16.243295832366705,29.89471207914446,0.7296172216376641,-5.7637527636242964,-13.32296313843029,40.484488869358735,0.06297421886468259,82.4956070361407,0.4397981659893752,0.3515454640885163,0.6935943355970646,109.9423437624425,0.34547972017229084,0.3794790222335105,1.8833931999126279
