P1,P2,P3,P4,P5
48.7524976,85.35673544,130.94292088,98.8978764,42.73428824
48.75638111999999,85.32061264,130.95073232000001,98.78872584000001,42.751052
48.81710032,85.32046632,131.00631392,98.71248416,42.789813759999994
48.88114736000001,85.33198304,131.11573072,98.67353096000001,42.849860639999996
48.93473487999999,85.37552304,131.25205808,98.6276644,42.9233516
49.02605336,85.42039992,131.4016224,98.5844528,43.02129
49.104785279999994,85.4380652,131.48597248,98.54667904,43.07402392
49.151639759999995,85.46330535999999,131.51286407999999,98.52231008000001,43.13587592
49.202934320000004,85.45977016,131.58430056,98.45401792000001,43.1811504
49.267145760000005,85.45856096,131.63149751999998,98.42211208,43.23999528
49.31653768,85.49326855999999,131.71231024,98.41948584,43.29351944
49.3720472,85.48202528,131.79402504,98.37994479999999,43.34364584
49.357664480000004,85.44523855999999,131.85605728000002,98.35302879999999,43.35555832
49.36859328,85.38465896,131.9177008,98.30145928,43.3784536
49.4177604,85.37047711999999,131.9988376,98.28121096000001,43.41136656
49.47229264,85.37361056,132.08758248,98.29755352000001,43.45600664
49.51048272,85.38794863999999,132.17408696,98.27663296,43.51231304
49.58059872,85.40777056,132.25993928,98.26014119999999,43.55154296
49.6494268,85.42351328000001,132.30320264,98.2336536,43.58974816
49.68679744,85.4209172,132.30859864,98.20152496,43.609666239999996
49.718020800000005,85.41421232,132.37840432,98.20560584,43.65960656
49.78017448,85.44107216,132.47436856000002,98.2216464,43.7225232
49.832854319999996,85.49833392000001,132.5815284,98.22781784,43.81304336
49.85376344,85.51135432,132.64148391999998,98.20499024,43.85289728
49.852935120000005,85.53150776000001,132.67400912000002,98.13539023999999,43.86161712
49.86160952,85.55140936,132.74778752,98.07993592000001,43.8608652
49.87190336,85.60785048,132.8206372,98.05021823999999,43.87627128
49.901672239999996,85.66375816,132.9226436,98.00498488,43.88033272
49.89510576,85.69954672,132.98926496,97.9478612,43.90250624
49.90205264,85.74110408,133.06718279999998,97.89308992000001,43.934071919999994
49.88237184,85.75271864,133.14992992,97.8267208,43.91806936
49.84355792,85.76599096,133.20060128,97.7547768,43.89188368
49.81829632,85.76643104,133.23017864,97.66350152,43.86678152
49.81615016,85.81606096,133.2857,97.62682328000001,43.888524880000006
49.89513495999999,85.87717919999999,133.31985704000002,97.5965368,43.93930512
49.94114144,85.91550688,133.30499168,97.56734576000001,43.9589204
49.9574352,85.92031736000001,133.28944008,97.53837944000001,43.979795919999994
49.98874656,85.93104392,133.30516688,97.50170856000001,44.004857920000006
50.01474016,85.92559816,133.29279807999998,97.43997728000001,44.02106648
50.00133392,85.91821863999999,133.27073688000002,97.36019352,44.0305952
49.9774184,85.88363912000001,133.22592336,97.26848727999999,44.014514639999994
49.90699976,85.79034376,133.1440344,97.13503711999999,43.97133968
49.89036408,85.7427932,133.08089551999998,96.99687968,43.926417840000006
49.897163920000004,85.75951144000001,133.05337792,96.9616056,43.91274848
49.935149439999996,85.79165208,133.03588744,96.9587356,43.944811200000004
49.96702648,85.82117584,133.06402864,96.92979656,44.00241728
49.9240164,85.76325983999999,133.06158792,96.84708463999999,43.9945964
49.93513024,85.71506528,133.09758824,96.78524584,44.00049392
49.938770080000005,85.72397504,133.10916664,96.71451160000001,44.02104656
49.96851952,85.71054608,133.11051344,96.6688608,44.04763312
50.056296,85.72173032,133.11775752,96.63755976,44.05071752
50.131038,85.72325288,133.13754176,96.610184,44.071016879999995
50.23666024,85.73015376,133.11912192,96.58116824000001,44.092789759999995
50.26984504,85.71060607999999,133.0800548,96.55430944,44.136774880000004
50.33753016,85.66551376,133.03700928,96.52801767999999,44.16571464
50.3852348,85.60456128,132.98778264,96.50719336,44.1621796
50.39361576,85.5945084,133.00684768,96.52304896,44.225312
50.40425112,85.60992976,133.0133276,96.57722328,44.276472240000004
50.39422072,85.58013288000001,132.99050624,96.5648048,44.305715199999995
50.38158552,85.58131264,132.95970912,96.56538151999999,44.32351416
50.389370879999994,85.59222471999999,132.95678096,96.59413448,44.357627279999996
50.391157039999996,85.63058247999999,133.0037312,96.63149680000001,44.40177
50.3440588,85.6147524,132.94949768,96.60538936,44.4159264
50.33982392,85.6343876,132.9821584,96.63200511999999,44.47032016
50.3468192,85.66439144,133.00016784,96.64320272,44.52338624
50.3271684,85.66857968000001,133.00666096,96.65717304,44.55382864
50.29771176,85.68052472,133.00200384,96.65547495999999,44.585667439999995
50.28939768,85.71181415999999,132.966152,96.66541296,44.63564856
50.248709520000006,85.72356696000001,132.99002720000001,96.67372295999999,44.62599136
50.18924912000001,85.72239512,132.95448624,96.64454976,44.59724776
50.17444656,85.70911136000001,132.93034504,96.6199076,44.5658472
50.14220975999999,85.68223296000001,132.91470904,96.56617184000001,44.548468320000005
50.127798080000005,85.69106528,132.90630416,96.54259336,44.531158
50.0861444,85.67504935999999,132.90448768,96.48318552,44.477642079999995
50.13680352,85.70698431999999,132.94889232,96.5016584,44.49548056
50.1969872,85.73721912,132.91089184,96.52508927999999,44.508418400000004
50.25741464,85.75748184,132.891612,96.49638584,44.49372295999999
50.26630184,85.73383256000001,132.8328188,96.45750864,44.43256416
