P1_VMF0,Predict-P1_VMF0,P2_VMF0,Predict-P2_VMF0,P3_VMF0,Predict-P3_VMF0,P4_VMF0,Predict-P4_VMF0,P5_VMF0,Predict-P5_VMF0,P1_VMF1,Predict-P1_VMF1,P2_VMF1,Predict-P2_VMF1,P3_VMF1,Predict-P3_VMF1,P4_VMF1,Predict-P4_VMF1,P5_VMF1,Predict-P5_VMF1,P1_VMF2,Predict-P1_VMF2,P2_VMF2,Predict-P2_VMF2,P3_VMF2,Predict-P3_VMF2,P4_VMF2,Predict-P4_VMF2,P5_VMF2,Predict-P5_VMF2,P1_VMF3,Predict-P1_VMF3,P2_VMF3,Predict-P2_VMF3,P3_VMF3,Predict-P3_VMF3,P4_VMF3,Predict-P4_VMF3,P5_VMF3,Predict-P5_VMF3
-134.47366,-127.20435,58.214962,69.042595,-18.847195,-17.043346,-37.762436,-40.697487,-11.773309,-10.550497,-4.235434,-4.2429404,-0.80587006,-0.7618835,1.4192996,1.2750311,0.58532274,0.52379256,-1.9082536,-1.9507953,-1.0501442,-0.9747837,0.18479559,0.10191788,0.2829949,0.11561325,0.013060165,0.0194128,-0.37296462,-0.5559988,0.06653454,0.00949073,0.02798406,-0.009494264,0.5630384,0.4655512,-0.28612134,-0.3461227,0.012685027,-0.012722165
-133.9141,-126.71357,58.301533,69.325905,-18.691225,-16.5909,-37.494408,-40.123856,-11.679532,-10.346799,-3.9620957,-4.0403247,-0.85778,-0.8140844,1.4858336,1.3474983,0.6537828,0.5981544,-1.8678323,-1.9126703,-1.1034318,-1.0736651,0.24415801,0.15357307,0.26181972,0.1546256,-0.0017023003,0.024541773,-0.3438588,-0.5938237,0.036493115,0.02771754,0.013410074,-0.004827475,0.6885879,0.5959803,-0.16578673,-0.26389816,0.023300303,0.004846599
-133.35345,-126.22338,58.384026,69.60825,-18.563906,-16.131693,-37.23721,-39.550304,-11.586208,-10.141515,-3.6803136,-3.8178952,-0.9222611,-0.8640253,1.4953984,1.4006094,0.7052056,0.6718237,-1.8297513,-1.8743618,-1.1341685,-1.1258383,0.28436393,0.21160768,0.110158294,0.14505218,-0.05703314,0.015478622,-0.29611418,-0.5553524,-0.045698084,0.009403209,-0.036664195,-0.012992241,0.7430927,0.69149655,-0.043991234,-0.14609282,0.029400824,0.015066023
-132.76694,-125.7447,58.47495,69.88716,-18.443794,-15.693906,-36.973602,-38.981583,-11.489479,-9.942636,-3.3647418,-3.5792186,-0.9856284,-0.9267803,1.4697281,1.4081483,0.7588867,0.7273025,-1.7902031,-1.8377197,-1.1091319,-1.1170894,0.3168489,0.25623226,-0.052728605,0.06428639,-0.07620775,-0.028835181,-0.22673757,-0.40640786,-0.083609484,-0.040807094,-0.059035446,-0.04386828,0.7471143,0.72351825,0.09183656,-0.020163052,0.04137891,0.024881816
-132.16628,-125.24977,58.569855,70.17137,-18.334137,-15.246532,-36.701668,-38.39907,-11.396618,-9.739907,-3.0293608,-3.3049214,-1.0518982,-0.987162,1.4060854,1.3897748,0.8170812,0.78520423,-1.7568417,-1.8010383,-1.0423386,-1.0708959,0.3333788,0.29113925,-0.1491824,-0.04130752,-0.033984482,-0.057586905,-0.14583027,-0.23655476,-0.07221605,-0.06497541,-0.034027614,-0.05753553,0.69844353,0.7153215,0.2318624,0.11485127,0.04416206,0.035951152
-131.55571,-124.739044,58.67052,70.46566,-18.228622,-14.78804,-36.43234,-37.788864,-11.303487,-9.530887,-2.6810675,-3.004264,-1.1187216,-1.051337,1.3126838,1.3392918,0.866976,0.84525275,-1.7256702,-1.7668722,-0.94268054,-1.0216411,0.33264267,0.30665076,-0.14498676,-0.11539965,0.014865799,-0.047524594,-0.051520683,-0.1105457,-0.032986786,-0.0632491,0.026480066,-0.041813802,0.608509,0.66596526,0.34538454,0.2440864,0.038739026,0.035142884
-130.9375,-124.22974,58.770123,70.75436,-18.136168,-14.333043,-36.16933,-37.1911,-11.223113,-9.324685,-2.3245783,-2.6847498,-1.1926279,-1.1148196,1.1827916,1.2636967,0.90358925,0.89418685,-1.7101445,-1.7381853,-0.8165841,-0.94792444,0.30447376,0.30507186,-0.08412919,-0.1176446,0.032516785,-0.022564236,0.039371204,-0.028465888,0.0072809,-0.0479972,0.06915404,-0.004762198,0.47468853,0.5795594,0.413489,0.33927548,0.005940095,0.023462713
-130.30838,-123.72801,58.872444,71.04266,-18.040113,-13.89163,-35.90694,-36.59678,-11.144774,-9.122248,-1.9588028,-2.3486876,-1.2686194,-1.1845887,1.0382125,1.1532427,0.93258756,0.92856085,-1.6991366,-1.723174,-0.6640115,-0.8295699,0.25401452,0.28007734,0.012800996,-0.07506732,0.034359004,-0.006658084,0.13719277,0.027603274,0.036138825,-0.031094607,0.07097125,0.019614313,0.32696664,0.45271707,0.43545127,0.39092597,-0.018305752,-0.007750734
-129.67267,-123.20309,58.975777,71.3356,-17.95158,-13.44097,-35.651424,-35.985794,-11.069625,-8.916037,-1.5907117,-1.9929992,-1.3470507,-1.2546741,0.8715185,1.0263413,0.94678104,0.95547026,-1.6935104,-1.7140732,-0.49419817,-0.6734763,0.18276745,0.23486367,0.0753683,-0.0066657607,0.02405462,0.005293748,0.2397417,0.07770988,0.0394866,-0.013957778,0.02994016,0.02000516,0.16373587,0.30703098,0.40082777,0.4060653,-0.017039986,-0.028105732
-129.02657,-122.69003,59.08517,71.62347,-17.854137,-12.997078,-35.40637,-35.378906,-10.993391,-8.712535,-1.2187248,-1.6318313,-1.4207942,-1.3254569,0.7048763,0.87182635,0.94262266,0.9682056,-1.6885382,-1.7104962,-0.30683184,-0.48322532,0.10266485,0.17087752,0.103372365,0.035997935,0.016210208,0.0073330477,0.35065657,0.1601865,0.030617215,-0.0044520968,-0.016890334,-0.0034500116,0.014906888,0.14364852,0.3110261,0.37675375,0.018377224,-0.023095747
-128.36885,-122.186775,59.209972,71.905045,-17.761457,-12.563513,-35.155262,-34.79305,-10.910008,-8.514601,-0.844148,-1.2565553,-1.4784234,-1.3904746,0.52774817,0.71398115,0.9387634,0.95780075,-1.6777912,-1.7098144,-0.10563259,-0.2721892,0.030179583,0.09729609,0.06507149,0.05434855,0.044048693,0.0067039924,0.47460875,0.2745163,0.01941291,0.0014599914,-0.03417338,-0.029436827,-0.12679683,-0.0041821767,0.1996469,0.29952443,0.07218391,0.009446086
-127.703926,-121.67426,59.340134,72.190926,-17.662764,-12.125296,-34.908535,-34.19723,-10.831398,-8.313375,-0.47451112,-0.87806445,-1.5296531,-1.440374,0.35544991,0.5406074,0.92431444,0.95005876,-1.6734501,-1.7011652,0.097439155,-0.062482104,-0.044731535,0.029797912,0.00019115687,0.027549881,0.039568864,0.016039591,0.5952427,0.42847028,-0.0011858441,0.0031494712,-0.05480453,-0.037149493,-0.24186648,-0.14236622,0.06694749,0.19701427,0.0825139,0.05140468
-127.03699,-121.157585,59.468258,72.481186,-17.565372,-11.682568,-34.67359,-33.582092,-10.757299,-8.110343,-0.118247285,-0.49894688,-1.5815983,-1.4843574,0.18321157,0.36776716,0.89157355,0.9323658,-1.6751851,-1.6983399,0.2891218,0.16104354,-0.12945059,-0.037026946,-0.0732526,-0.015449703,-0.03915885,0.006853877,0.70962864,0.600689,-0.036973298,-0.005274218,-0.09431539,-0.049275674,-0.33443508,-0.2389418,-0.08158615,0.07118059,0.027973153,0.0602067
-126.373665,-120.64854,59.596165,72.76114,-17.47629,-11.253669,-34.447376,-33.000465,-10.691768,-7.913749,0.2166613,-0.1271119,-1.630702,-1.5277486,0.0067094625,0.19245489,0.8457895,0.89488536,-1.686666,-1.7037613,0.45919037,0.39596507,-0.21600348,-0.106499515,-0.12526667,-0.05837648,-0.12016441,-0.04026306,0.81186074,0.7809502,-0.070548736,-0.026833693,-0.099923626,-0.07653452,-0.40856555,-0.2983609,-0.22060616,-0.06730463,-0.070761025,0.022244133
-125.68305,-120.15372,59.750137,73.030594,-17.364069,-10.840162,-34.20256,-32.424564,-10.605375,-7.7243686,0.56084085,0.22059622,-1.6476309,-1.5683033,-0.13717797,0.011426851,0.81855565,0.8407949,-1.6772414,-1.7171934,0.64126307,0.5928524,-0.2670597,-0.1773581,-0.07281393,-0.0861218,-0.07420707,-0.0878701,0.9329994,0.929939,-0.027409386,-0.05643581,0.009257284,-0.08528911,-0.42412084,-0.33336112,-0.29614565,-0.19708803,-0.116354726,-0.05509091
-124.99104,-119.643684,59.91218,73.31336,-17.253021,-10.402386,-33.95519,-31.823269,-10.51692,-7.524292,0.8842341,0.5748573,-1.6511867,-1.5821126,-0.2740048,-0.13621548,0.79286325,0.8103222,-1.6661353,-1.7091848,0.79702353,0.7289307,-0.30524123,-0.22657791,-0.010498945,-0.05347405,0.028561447,-0.057683997,1.0484148,1.0127159,0.017322717,-0.047565687,0.12895218,-0.022557843,-0.4135113,-0.33133292,-0.32251093,-0.28083682,-0.12058904,-0.10508502
-124.30306,-119.1439,60.06597,73.59032,-17.145401,-9.975829,-33.7162,-31.224915,-10.434527,-7.329098,1.1780193,0.9103462,-1.6589526,-1.5857973,-0.4064424,-0.27565244,0.7562238,0.779982,-1.6619184,-1.7011532,0.9110879,0.8146798,-0.35344535,-0.26896426,0.004162837,-0.020849345,0.07161066,0.00095035904,1.1439298,1.0720679,0.015205542,-0.03561363,0.13394937,0.044067115,-0.38575068,-0.31976947,-0.31756705,-0.32044291,-0.1021401,-0.12385662
