,Actual-P1,Actual-P2,Actual-P3,Actual-P4,Actual-P5,Predict-P1,Predict-P2,Predict-P3,Predict-P4,Predict-P5
295,88.68867039999999,1.09828128,-115.00174847999999,53.71152936000001,66.85042216,91.70234680175781,8.733503341674805,-112.37345123291016,46.83686828613281,61.70746994018555
296,88.6651752,1.16350736,-115.04991247999999,53.95798680000001,66.94141760000001,91.78112030029297,8.856046676635742,-112.2960433959961,46.89373779296875,61.77188491821289
297,88.65634456,1.2116144,-115.07287104000001,54.21136848,67.01619864,91.87065124511719,8.995223999023438,-112.20748138427734,46.95808792114258,61.84578323364258
298,88.60175256000001,1.2304902400000002,-115.11645528000001,54.378786,67.08308864,91.96511840820312,9.14119815826416,-112.11479949951172,47.0263671875,61.923343658447266
299,88.57917375999999,1.3081115200000002,-115.11614239999999,54.59033184,67.15508656,92.01398468017578,9.216858863830566,-112.06693267822266,47.06145477294922,61.96356201171875
300,88.59464928,1.3720492799999995,-115.12903808000002,54.791919840000006,67.2329804,92.10755920410156,9.362320899963379,-111.97418975830078,47.129066467285156,62.041255950927734
301,88.56610119999999,1.43704112,-115.12132664000002,54.97320984,67.259196,92.19895935058594,9.504258155822754,-111.88470458984375,47.195167541503906,62.11653137207031
302,88.58332127999999,1.5285704799999995,-115.03372768000001,55.19505672,67.35913599999999,92.27299499511719,9.61782455444336,-111.81212615966797,47.248172760009766,62.17753601074219
303,88.66868832,1.6783771200000004,-114.9225928,55.52032312,67.51634872,92.41649627685547,9.841602325439453,-111.6710205078125,47.35196304321289,62.29621505737305
304,88.59508815999999,1.6329736799999999,-114.94547456,55.68184384,67.46347039999999,92.63787078857422,10.183416366577148,-111.45406341552734,47.51108932495117,62.47908401489258
305,88.62185288,1.7106047199999996,-114.85528808,55.93319328,67.56109624,92.6484146118164,10.201253890991211,-111.44294738769531,47.51991653442383,62.488834381103516
306,88.65821832,1.84709904,-114.71826616,56.233767760000006,67.74247608,92.80533599853516,10.441611289978027,-111.29117584228516,47.631690979003906,62.617671966552734
307,88.73025656,2.0082379999999995,-114.55067152,56.58784624,67.93988672,93.0296630859375,10.787420272827148,-111.07169342041016,47.792972564697266,62.80398178100586
308,88.75718616,2.1349527999999998,-114.43693176,56.90852352,68.09552816,93.30014038085938,11.203396797180176,-110.80970764160156,47.987327575683594,63.02745819091797
309,88.78702528,2.21503336,-114.36627896000002,57.14123631999999,68.15050728,93.5201416015625,11.539365768432617,-110.59837341308594,48.14481735229492,63.20914077758789
310,88.851158,2.2935139200000005,-114.25106272000001,57.40822736,68.1931552,93.660400390625,11.754300117492676,-110.46272277832031,48.2453498840332,63.325721740722656
311,88.93967839999999,2.4078331999999993,-114.12309064,57.677160400000005,68.24249984,93.8332748413086,12.018884658813477,-110.29661560058594,48.36984634399414,63.4693717956543
312,88.94014544,2.44703912,-113.98438016,57.9029608,68.28482543999999,94.0252914428711,12.310827255249023,-110.11357879638672,48.507720947265625,63.62815475463867
313,88.956626,2.56610144,-113.76985184,58.17144544,68.3646428,94.17660522460938,12.542502403259277,-109.96918487548828,48.61608123779297,63.75447463989258
314,88.99209328,2.6929033600000003,-113.57478831999998,58.414213440000005,68.4167132,94.40076446533203,12.88406753540039,-109.75550842285156,48.776885986328125,63.94112014770508
315,89.10766831999999,2.82941648,-113.38439264,58.63030087999999,68.47351736,94.61137390136719,13.20170783996582,-109.55662536621094,48.927284240722656,64.11585998535156
316,89.29334984,3.0046183999999996,-113.1572724,58.86228928000001,68.50076768,94.82711029052734,13.52794075012207,-109.35348510742188,49.08207702636719,64.29557037353516
317,89.43587368,3.1673868000000005,-112.94215856,59.06425768,68.51941696,95.07842254638672,13.90578842163086,-109.11821746826172,49.26106262207031,64.50452423095703
318,89.62722480000001,3.3681115200000002,-112.742254,59.300875680000004,68.54129688,95.30607604980469,14.246929168701172,-108.90624237060547,49.42367172241211,64.69380950927734
319,89.79667912000001,3.5177337599999996,-112.58510495999998,59.5331696,68.52563568,95.5583267211914,14.6234769821167,-108.67288208007812,49.60280227661133,64.90323638916016
320,89.93066584,3.6429940000000003,-112.47615616,59.7177984,68.46846024,95.76750946044922,14.935290336608887,-108.48027038574219,49.75282287597656,65.07791137695312
321,90.02614168,3.728404,-112.40422544,59.84439608000001,68.36986624000001,95.91817474365234,15.159282684326172,-108.3423080444336,49.859867095947266,65.20356750488281
322,90.29581344,3.9584865600000003,-112.18890616000002,60.13751224,68.5034916,96.00276184082031,15.285540580749512,-108.26420593261719,49.921600341796875,65.27421569824219
323,90.5184464,4.10704352,-112.09597752,60.41330872,68.61291336000001,96.3448486328125,15.788764953613281,-107.95500183105469,50.16318893432617,65.55781555175781
324,90.75889544,4.228018720000001,-112.07445288,60.57963232,68.74314952,96.59728240966797,16.15815544128418,-107.7288818359375,50.34133529663086,65.76753234863281
325,90.91095184,4.374721600000001,-112.1011316,60.76158832,68.83523064,96.78175354003906,16.426990509033203,-107.56414794921875,50.4719352722168,65.92028045654297
326,91.07221144,4.55236424,-112.04818512000001,60.93625904,68.8694332,96.93439483642578,16.64613914489746,-107.42987823486328,50.57817077636719,66.04563903808594
