P1,P2,P3,P4,P5
152.722108,159.736768,28.894176,90.980712,117.450476
152.732348,159.798744,28.88734,90.989516,117.489516
152.713316,159.7558,28.854636,91.03296,117.425084
152.824548,159.88268,28.967872,91.120336,117.584228
152.567944,159.740672,28.697476,90.881628,117.379676
152.767956,159.799708,28.81852,91.025136,117.485608
152.625024,159.726024,28.786308,90.969008,117.414344
152.6943,159.838756,28.865864,91.099828,117.552504
152.8709,159.988072,28.940048,91.207716,117.63402
152.667468,159.784096,28.853172,91.062732,117.565184
152.7865,159.908532,28.878064,91.181836,117.682348
152.609412,159.826076,28.751656,91.043688,117.368456
152.651356,159.838756,28.796556,91.198924,117.58716
152.74796,159.904628,28.786796,91.199416,117.650136
152.624536,159.773364,28.678932,91.016356,117.514416
152.573304,159.7558,28.669168,91.038332,117.53882
152.465004,159.667956,28.579852,90.9568,117.387488
152.44304,159.738232,28.55008,91.085668,117.502696
152.48208,159.763112,28.62378,91.1052,117.54126
152.429872,159.686988,28.56814,91.002684,117.42704
152.435716,159.694788,28.58278,91.026612,117.505152
152.466956,159.712856,28.574484,91.0188,117.504652
152.399632,159.728468,28.479796,91.064684,117.550548
152.390356,159.670396,28.5369,90.974376,117.496352
152.31914,159.618664,28.425132,90.913356,117.388964
152.358644,159.623548,28.404144,90.98756,117.484644
152.37914,159.682592,28.435872,91.055408,117.525648
152.265956,159.578648,28.323616,90.997804,117.470484
152.167396,159.472752,28.23576,90.83672,117.296692
151.95226,159.291224,27.998068,90.65122,117.141456
152.00786,159.251696,28.106424,90.728344,117.237132
152.03324,159.358068,28.127896,90.731764,117.299132
152.077136,159.416136,28.13522,90.815236,117.341112
152.00348,159.358068,28.142052,90.832324,117.245924
151.992736,159.368812,28.094708,90.686364,117.269348
152.051784,159.449816,28.149372,90.786436,117.3333
151.811256,159.298548,28.042488,90.678064,117.233228
151.8781,159.42738,28.066396,90.743968,117.315248
151.729296,159.232176,27.845304,90.574084,117.118016
151.814672,159.293176,28.021008,90.657068,117.247876
151.858092,159.287792,27.967808,90.742992,117.298156
151.661,159.139928,27.87068,90.617052,117.18148
151.670752,159.242896,27.927788,90.6063,117.191724
151.412684,158.93694,27.546112,90.363696,117.025256
151.580004,159.112132,27.760376,90.643896,117.14536
151.5927,159.207288,27.849696,90.610204,117.199536
151.658068,159.174572,27.813576,90.58434,117.231276
151.68296,159.186292,27.921932,90.708336,117.29326
151.693688,159.29464,27.910216,90.846484,117.425572
151.690272,159.315612,27.962928,90.805968,117.390416
151.697096,159.33904,27.970248,90.81328,117.413368
151.717104,159.3854,27.906312,90.81914,117.502208
151.723936,159.31416,27.983428,90.79912,117.482204
151.803944,159.408336,27.979524,90.931896,117.490004
151.61416,159.335632,27.837984,90.768372,117.40946
151.600024,159.279016,27.858968,90.696608,117.438744
151.472692,159.2151,27.763304,90.725904,117.365028
151.547328,159.251696,27.813576,90.728832,117.416284
151.578552,159.23998,27.805772,90.65902,117.415808
151.435596,159.157508,27.6818,90.666344,117.343556
151.408288,159.1131,27.675452,90.691248,117.343068
151.31852,159.038428,27.526104,90.536988,117.28496
151.206788,159.016956,27.507068,90.532592,117.201012
151.191188,158.918872,27.515852,90.455468,117.151208
151.003356,158.801744,27.3299,90.252392,117.071156
150.97018,158.785644,27.36992,90.381764,117.089696
150.928712,158.749536,27.295732,90.344164,117.087256
150.72528,158.617284,27.100992,90.16648,116.86366
150.7687,158.628016,27.202512,90.157204,116.941772
150.65796,158.501624,27.011676,90.041028,116.814368
150.580384,158.410864,26.940904,89.976588,116.75138
150.62086,158.52018,27.12198,90.021008,116.82804
150.574524,158.449904,26.935048,90.016124,116.815344
150.664284,158.557264,27.165904,90.202112,116.968628
150.489624,158.507008,27.002888,89.934608,116.812904
150.289612,158.2464,26.74128,89.809644,116.610792
150.365712,158.30204,26.879404,89.926796,116.701112
150.173012,158.16344,26.667092,89.688084,116.585888
150.171544,158.242492,26.724684,89.823804,116.688416
150.176416,158.198584,26.727128,89.831604,116.684996
150.099828,158.1161,26.761292,89.687596,116.61128
150.164232,158.201024,26.739332,89.676856,116.673768
150.0891,158.127344,26.729564,89.708104,116.652784
150.140808,158.147828,26.779352,89.787672,116.684508
150.103248,158.120496,26.68662,89.744716,116.645448
150.070068,158.110744,26.63488,89.655872,116.686464
149.989088,158.032652,26.709068,89.712988,116.665956
149.987624,158.05852,26.666116,89.671008,116.646436
149.925172,157.97118,26.471376,89.427904,116.566856
149.655384,157.753528,26.325444,89.454748,116.39502
149.614904,157.769616,26.332276,89.486,116.349132
149.53634,157.64812,26.239052,89.240456,116.289564
149.658312,157.689112,26.257112,89.248268,116.352064
149.526112,157.615904,26.259068,89.24972,116.264196
149.475856,157.643724,26.258092,89.250696,116.337416
149.50952,157.691064,26.206352,89.225316,116.379884
149.504152,157.648608,26.2986,89.313672,116.392088
149.65636,157.744264,26.40256,89.368348,116.514624
149.54464,157.751576,26.284444,89.11792,116.45116
149.473412,157.648608,26.28152,89.401048,116.3994
149.437804,157.612488,26.260528,89.355652,116.336928
149.3734,157.592492,26.209768,88.85432,116.395996
149.365588,157.612,26.289328,89.565076,116.453112
149.335828,157.622252,26.240028,89.427904,116.39258
149.2407,157.415344,26.033088,88.994908,116.320812
149.353896,157.530992,26.245888,89.0984,116.385744
149.261192,157.539296,26.18634,89.196032,116.401844
149.289488,157.5515,26.170236,89.419604,116.486304
149.24558,157.51294,26.288352,89.198964,116.484352
149.0963,157.399244,26.06432,89.056908,116.33302
149.154848,157.466576,26.165844,89.29806,116.401844
149.056776,157.403636,26.193176,89.21018,116.362792
149.02262,157.370448,26.086288,88.922668,116.366224
148.921144,157.3563,26.01454,88.965612,116.291516
148.815296,157.187928,25.970128,89.083752,116.233436
148.8187,157.181104,25.96378,88.768896,116.220252
148.714296,157.142552,25.855916,88.650768,116.097228
148.590368,157.068372,25.785148,89.019324,116.092824
148.359608,156.903908,25.610908,88.730824,115.880468
148.319616,156.801928,25.567952,88.576076,115.887804
148.30692,156.728712,25.503528,88.427672,115.862416
148.282056,156.70724,25.47766,88.659068,115.797972
148.1391,156.673584,25.469364,88.572168,115.787732
148.092272,156.61942,25.42202,88.368116,115.720348
148.010792,156.544752,25.416652,88.524328,115.714488
147.857604,156.516932,25.311716,88.282704,115.665184
147.875172,156.5062,25.303908,88.2744,115.564624
147.81078,156.41006,25.241432,88.122584,115.570972
147.75808,156.413964,25.220448,88.194336,115.575356
147.782972,156.377368,25.202876,88.312476,115.616356
147.692224,156.348084,25.149672,88.219728,115.556324
147.63612,156.248524,25.15114,87.976624,115.470888
147.515612,156.170936,25.034492,88.29392,115.412792
147.345348,156.135304,24.928092,88.140148,115.294164
147.39706,156.133348,24.957864,87.94392,115.366432
147.349256,156.127992,24.950544,88.04154,115.3713
147.218492,155.971828,24.890508,87.945876,115.251696
147.204848,155.965968,24.8622,87.977112,115.215088
147.112144,155.927916,24.830476,87.737916,115.220948
147.120924,155.96012,24.860736,87.82578,115.261464
147.167772,155.98208,24.84902,88.023,115.245824
146.962376,155.73174,24.70504,87.799428,115.083276
146.859436,155.74978,24.629876,87.489928,115.04568
146.644776,155.554588,24.451732,87.611488,114.860168
146.614052,155.520424,24.52592,87.70764,114.896788
146.514024,155.470656,24.345332,87.240004,114.797692
146.388648,155.305712,24.316048,87.235608,114.735692
146.405724,155.414052,24.318,87.20338,114.756688
146.154956,155.121728,24.03394,86.877308,114.51698
146.18716,155.125636,24.152544,87.468456,114.594116
145.978832,155.056836,23.950484,87.238536,114.393956
146.049096,154.993384,23.973424,86.56488,114.515528
145.981288,155.008032,23.991964,86.992504,114.491588
145.93932,155.001196,23.986596,86.919776,114.461328
146.06422,155.115392,24.122772,87.11454,114.610716
145.956884,155.061708,24.058832,87.335192,114.520888
146.027624,155.144664,24.164256,87.136512,114.661976
146.08324,155.205176,24.203792,87.196068,114.724452
146.090564,155.258376,24.219896,87.252196,114.693224
146.220812,155.310584,24.396584,87.345936,114.86212
146.199364,155.34182,24.395604,87.275148,114.88362
146.136412,155.30132,24.322392,87.363988,114.79574
146.020312,155.13734,24.220384,87.247816,114.746436
146.027136,155.223732,24.236488,86.995436,114.70348
146.009584,155.177368,24.31068,87.3308,114.824536
145.932972,155.101244,24.19598,87.333728,114.72788
145.821264,155.079772,24.129604,87.16776,114.631212
145.73246,155.019752,24.125212,87.136512,114.61852
145.762708,155.009496,24.052976,86.845568,114.521864
145.58904,154.866992,23.95292,86.67472,114.465236
145.443652,154.76062,23.867508,86.96566,114.357836
145.448536,154.807472,23.851404,87.11942,114.371508
145.530004,154.846008,23.95634,86.75526,114.451076
145.5661,154.889928,23.996844,86.87096,114.51748
145.68954,155.08612,24.149124,87.334216,114.738612
145.670508,155.0256,24.182312,87.215588,114.663928
145.674904,155.045128,24.185244,87.240004,114.718604
145.554884,155.062196,24.12814,87.075,114.707872
145.554396,154.992896,24.124236,87.041808,114.603868
145.57782,155.026576,24.124724,87.151636,114.686876
145.48756,154.99778,24.134484,87.099416,114.690284
145.52268,155.007056,24.143268,87.351308,114.677112
145.380224,154.951916,24.045168,87.172632,114.643908
145.409984,155.006556,24.114472,87.011548,114.687364
145.356324,154.937756,24.056392,87.141396,114.682972
145.271436,154.86212,24.026128,87.18484,114.579956
145.092384,154.818188,23.965608,86.975416,114.583376
145.171424,154.842116,23.913876,86.87096,114.568248
145.184596,154.69912,23.818216,87.017884,114.410072
145.096288,154.682044,23.86214,86.924168,114.448632
145.098244,154.797704,23.860676,86.760144,114.429604
145.013368,154.728392,23.851892,87.052064,114.484764
145.045068,154.822096,23.938764,87.122352,114.611696
144.966516,154.660084,23.803572,86.7948,114.36516
144.931884,154.6557,23.80406,86.69474,114.453516
144.778212,154.513684,23.702052,86.679604,114.351488
144.828456,154.503932,23.699612,86.945152,114.27632
144.76162,154.527356,23.634696,86.746472,114.332448
144.582568,154.306776,23.535128,86.4448,114.202112
144.711852,154.495628,23.658124,86.841176,114.351
144.417188,154.236012,23.427268,86.49508,114.117164
144.42108,154.21648,23.422384,86.318848,114.043444
144.316688,154.175988,23.32526,86.374988,114.034168
144.211804,154.177452,23.342344,86.4985,114.07372
144.315712,154.285792,23.3726,86.590272,114.113744
144.146412,154.017884,23.207632,86.247584,113.937012
143.98396,153.916856,23.134908,86.279796,113.848668
143.801988,153.81388,23.042664,86.24026,113.746144
143.9786,153.873424,23.081712,86.024012,113.791552
143.821984,153.824632,23.027044,85.778468,113.703188
143.60294,153.722632,22.943588,86.166552,113.740772
143.748804,153.761668,22.945052,86.463344,113.698792
143.689296,153.674816,22.921132,85.900012,113.65388
143.673192,153.68944,22.951884,85.89806,113.731004
143.624416,153.614296,22.892824,86.093336,113.549904
143.518544,153.602588,22.888924,85.976172,113.64264
143.504872,153.616248,22.830352,86.033288,113.606032
143.38048,153.413732,22.640984,85.95226,113.39026
143.432188,153.557692,22.81278,85.840956,113.567956
143.412184,153.607948,22.83914,85.900988,113.63142
143.430236,153.564528,22.813268,86.04452,113.585524
143.467308,153.525964,22.825472,85.847792,113.565516
143.404384,153.480592,22.785452,85.874632,113.55038
143.264368,153.47766,22.76544,85.965916,113.50304
143.305348,153.41764,22.733228,85.78872,113.518652
143.388268,153.534264,22.776176,85.869752,113.575768
143.27948,153.534264,22.81864,85.81654,113.597252
143.362416,153.60454,22.899168,85.84486,113.680236
143.294604,153.493272,22.827428,85.862916,113.596276
143.275584,153.47716,22.795212,86.019128,113.574304
143.1219,153.377624,22.681004,85.955664,113.467396
143.138012,153.371764,22.711752,85.883424,113.540124
143.050196,153.341016,22.70004,85.846812,113.514748
142.93456,153.261964,22.551664,85.713048,113.37268
142.983348,153.344432,22.635616,85.770656,113.4625
143.022864,153.336632,22.692716,85.773096,113.498144
143.140456,153.437648,22.759096,86.051344,113.630932
143.10044,153.395668,22.763488,85.985924,113.610924
142.941408,153.278064,22.681004,85.801404,113.468848
142.957496,153.278064,22.689296,85.918568,113.54696
143.0541,153.333692,22.774224,85.892212,113.63728
142.863832,153.264404,22.63854,85.801404,113.4625
142.838452,153.192676,22.615112,85.778956,113.429796
142.6843,153.044812,22.518964,85.664244,113.291652
142.653552,153.063344,22.521404,85.657408,113.339488
142.73064,153.1224,22.571184,85.672044,113.430284
142.55598,152.980384,22.436476,85.495824,113.17838
142.593544,153.077992,22.526284,85.669604,113.365368
142.534996,152.980384,22.48968,85.655944,113.34192
142.5833,153.026256,22.516032,85.763344,113.304832
142.483288,152.988196,22.45698,85.61006,113.3146
142.390588,152.864232,22.361804,85.330836,113.199864
142.356444,152.906212,22.364244,85.42456,113.247704
142.281312,152.7198,22.297864,85.38452,113.073912
142.365712,152.83252,22.324708,85.584668,113.158376
142.227648,152.750536,22.295424,85.342552,113.126648
142.26034,152.72566,22.323244,85.047704,113.12274
142.242772,152.810072,22.30958,85.483128,113.151048
142.157384,152.643664,22.267116,85.664244,113.05536
142.160816,152.762744,22.3374,85.280556,113.149108
142.11886,152.721252,22.290544,85.254676,113.197424
142.281312,152.8291,22.428184,85.729164,113.224768
142.25204,152.865224,22.383276,85.634948,113.241368
142.16228,152.746144,22.382788,85.309352,113.33412
142.14812,152.740284,22.408656,85.535852,113.29214
142.161292,152.7969,22.339352,85.871704,113.275048
142.21106,152.846192,22.420372,85.657408,113.311656
142.160816,152.850572,22.428184,85.441148,113.23258
142.190576,152.899364,22.415492,85.61836,113.425892
142.220824,152.87058,22.519452,85.719396,113.433228
142.165688,152.860828,22.471132,85.605664,113.433704
142.100316,152.77738,22.408656,85.74088,113.403932
142.212524,152.833984,22.50676,85.8063,113.362916
142.145692,152.878392,22.410612,85.51682,113.39612
142.19154,152.880348,22.544344,85.785792,113.493752
141.997388,152.807628,22.388644,85.757484,113.343396
141.930528,152.692468,22.283712,85.555384,113.273584
141.938832,152.646584,22.343256,85.391368,113.273584
141.703676,152.524096,22.15974,85.474828,113.104664
141.875416,152.7198,22.331056,85.714516,113.268212
141.612952,152.532896,22.130944,85.167296,113.072448
141.444628,152.312304,21.988912,85.349864,113.016796
141.413892,152.325,21.989888,85.26444,112.92356
141.3729,152.260096,21.895204,85.165344,112.883044
141.44756,152.32306,21.939132,85.322044,113.017772
141.247032,152.195192,21.78344,84.986684,112.830324
141.16898,152.162988,21.876172,85.163392,112.81128
141.2729,152.169336,21.841028,85.238576,112.839588
141.137268,152.07954,21.68826,84.99352,112.753172
141.132396,151.96924,21.730236,84.95056,112.699964
141.06068,152.000964,21.645312,85.011084,112.66726
141.027016,152.049768,21.734144,85.030128,112.69314
141.164588,152.161524,21.81858,85.003772,112.84154
141.023608,151.999012,21.642384,84.942748,112.71852
140.999696,152.027308,21.71852,85.09408,112.702416
140.959692,152.063928,21.739512,84.924196,112.709728
140.947484,151.9834,21.721452,84.958864,112.73756
140.97628,152.025856,21.821504,84.87538,112.74586
140.96212,151.995104,21.654096,84.967164,112.630652
140.87334,152.05758,21.679476,85.202452,112.74342
140.867492,152.0239,21.766844,84.699644,112.747328
140.819664,151.903356,21.64824,84.83828,112.53838
140.811388,152.01366,21.720476,85.0599,112.794188
140.708436,151.933128,21.641896,84.804604,112.667748
140.704052,151.816992,21.571616,84.892956,112.513
140.799184,151.946312,21.73658,84.885144,112.657008
140.604528,151.817468,21.594064,84.83584,112.554016
140.632824,151.803332,21.51646,84.850488,112.588672
140.727464,151.813084,21.574052,84.709412,112.523732
140.622096,151.837976,21.611636,84.798744,112.644312
140.637696,151.895068,21.56966,84.95398,112.584764
140.609888,151.806248,21.56234,84.832912,112.508116
140.603064,151.898488,21.573076,84.912488,112.642848
140.53866,151.716944,21.471068,84.721132,112.441236
140.409376,151.599328,21.434464,84.51366,112.4344
140.398656,151.672044,21.354908,84.773364,112.428052
140.396204,151.640332,21.465212,84.7016,112.361168
140.464024,151.728172,21.499376,84.684508,112.498352
140.432788,151.657896,21.3798,84.71234,112.425136
140.439624,151.60128,21.442272,84.694764,112.427088
140.393764,151.653028,21.434952,84.662548,112.465648
140.383032,151.5891,21.472536,84.62838,112.434888
140.392796,151.567628,21.444712,84.657668,112.482252
140.415712,151.709632,21.490596,84.71576,112.525208
140.439624,151.686696,21.511092,84.683056,112.49884
140.311804,151.574452,21.429096,84.540516,112.439284
140.338148,151.618384,21.444712,84.573216,112.479308
140.2479,151.511512,21.36418,84.526844,112.375328
140.29718,151.614476,21.44276,84.564916,112.486144
140.28546,151.558836,21.439832,84.58054,112.429516
140.243996,151.519312,21.401276,84.5859,112.350928
140.219104,151.499304,21.324644,84.442396,112.393884
140.233264,151.421216,21.3349,84.4834,112.347508
140.1869,151.482704,21.340268,84.567848,112.33578
140.2396,151.510036,21.389076,84.5615,112.402184
140.128844,151.31532,21.316352,84.431164,112.32748
140.1552,151.40852,21.343684,84.561988,112.40658
140.185936,151.576892,21.397372,84.560524,112.423656
139.998596,151.33972,21.295848,84.405788,112.294776
140.059096,151.278724,21.242652,84.443372,112.314808
139.927368,151.208936,21.121608,84.321812,112.17224
139.95078,151.232848,21.125028,84.376,112.172728
139.966896,151.233824,21.183108,84.304248,112.21472
139.905896,151.185512,21.150896,84.204176,112.176148
139.986888,151.264088,21.181644,84.302296,112.219604
139.971764,151.241624,21.166024,84.266176,112.238648
139.951268,151.251392,21.179692,84.254944,112.247436
139.993712,151.362172,21.266076,84.252504,112.322608
140.063976,151.334364,21.321232,84.351112,112.371424
140.220092,151.483692,21.48132,84.523912,112.512512
140.04348,151.471484,21.333436,84.452648,112.45686
140.129832,151.358752,21.31684,84.449232,112.411452
140.143492,151.355836,21.345636,84.422864,112.437804
140.034704,151.425612,21.390052,84.4463,112.477356
140.267408,151.494408,21.471556,84.560524,112.549608
140.267896,151.469044,21.500844,84.590308,112.548632
140.24204,151.577856,21.532076,84.5864,112.580372
140.345472,151.605676,21.544768,84.629356,112.616004
140.396204,151.614476,21.581864,84.729908,112.711696
140.411328,151.667652,21.68826,84.560036,112.736108
140.496228,151.735976,21.777092,84.809484,112.766368
140.495728,151.727672,21.768796,84.932984,112.815672
140.484508,151.763792,21.7278,84.62252,112.829832
140.556224,151.804796,21.80296,84.698668,112.8557
140.476208,151.718896,21.73268,84.78264,112.791748
140.520128,151.76526,21.831756,84.845604,112.888404
140.601588,151.86676,21.913264,85.00768,112.98994
140.622572,151.864808,21.895692,84.895396,112.961632
140.645996,151.8448,21.943524,84.889052,112.998732
140.527928,151.7594,21.87422,84.870508,112.936732
140.575244,151.75648,21.878124,84.853908,112.924524
140.581104,151.793568,21.905944,84.838768,112.964076
140.552332,151.80138,21.88886,84.811928,112.935768
140.581592,151.748668,21.878124,84.809972,112.919652
140.58258,151.667652,21.843468,84.76946,112.888904
140.510852,151.70232,21.801496,84.661084,112.8474
140.506456,151.689624,21.830292,84.708924,112.862536
140.504016,151.613976,21.767332,84.714296,112.7937
140.455236,151.617884,21.786852,84.68208,112.790772
140.319616,151.507604,21.624812,84.59568,112.697044
140.376208,151.5037,21.612612,84.352564,112.696068
140.427428,151.519312,21.749272,84.475584,112.761976
140.380104,151.533948,21.70974,84.699644,112.70144
140.30254,151.431944,21.573564,84.405284,112.578416
140.378636,151.455372,21.685332,84.461424,112.711696
140.57086,151.559328,21.758056,84.7802,112.7854
140.529396,151.579808,21.785392,84.641064,112.768812
140.552808,151.61886,21.812232,84.546864,112.815672
140.523536,151.493444,21.7317,84.72406,112.761976
140.673316,151.672044,21.89862,84.723572,112.932824
140.577684,151.595436,21.801496,84.539052,112.822496
140.594276,151.520776,21.742436,84.650832,112.83374
140.494752,151.537364,21.747316,84.619592,112.786376
140.569408,151.474892,21.700952,84.530748,112.750256
140.5489,151.485632,21.778068,84.431652,112.774672
140.589892,151.576892,21.89374,84.635692,112.854736
140.846508,151.639856,21.8791,84.7265,112.919164
140.710388,151.612024,21.924492,84.553212,112.862048
140.767468,151.626184,21.9445,84.774816,112.994336
140.797228,151.59446,21.947432,84.655224,112.912816
140.799672,151.707188,22.06652,84.776292,113.01388
140.8104,151.585668,21.915704,84.74016,112.950416
140.956764,151.655468,22.029912,84.615688,112.987988
140.735756,151.609096,21.936696,84.659132,112.94308
140.735268,151.489052,21.872752,84.59518,112.875708
141.002136,151.658876,21.992332,84.711364,113.014368
140.876268,151.54176,21.93132,84.612756,112.922572
140.845044,151.493444,21.90936,84.54734,112.983116
140.764064,151.401208,21.853232,84.500964,112.823488
140.823572,151.468068,21.948892,84.538564,112.914272
140.927992,151.571532,21.955236,84.598596,112.998732
140.905052,151.421716,21.916192,84.600548,112.874256
140.879188,151.460756,21.938644,84.51172,112.955284
140.927,151.439284,21.87324,84.438,112.919164
141.003588,151.401208,21.9528,84.601524,112.963588
141.043604,151.528088,22.021128,84.576636,112.998732
140.967492,151.421716,21.874708,84.418468,112.952856
140.843568,151.327528,21.871288,84.51366,112.919652
141.019704,151.40414,21.969392,84.5859,112.923072
141.043116,151.418288,21.942064,84.5078,112.961156
141.040184,151.424144,21.995748,84.557104,113.002636
141.173376,151.45636,22.00356,84.605432,113.046584
141.046044,151.371924,21.904968,84.377956,112.956764
141.181188,151.448548,22.049924,84.674756,113.070996
141.155812,151.352404,21.97964,84.537096,113.009484
141.137268,151.401696,22.022104,84.484864,113.03048
141.067016,151.206496,21.855184,84.375512,112.834228
140.911388,151.021544,21.71364,84.22174,112.760988
140.902112,151.057164,21.79076,84.224184,112.859608
140.941136,150.920532,21.611148,84.11338,112.671168
140.851868,150.914672,21.55258,84.025024,112.620396
140.713808,150.723388,21.510604,83.88932,112.503724
140.878712,150.761436,21.478876,84.0011,112.556932
140.801136,150.735572,21.502792,83.875648,112.525208
140.808448,150.762904,21.506212,83.888344,112.523732
140.735268,150.640416,21.339292,83.836096,112.443188
140.667456,150.547704,21.3881,83.779968,112.397292
140.625988,150.534996,21.286092,83.648168,112.377772
140.73966,150.575024,21.366624,83.778016,112.393396
140.843092,150.616992,21.449108,83.771668,112.429516
140.702588,150.473524,21.2856,83.63352,112.365076
140.873816,150.5599,21.482296,83.824388,112.409984
140.753808,150.406664,21.267544,83.576404,112.26256
140.70746,150.332484,21.209464,83.601308,112.330908
140.748936,150.320288,21.25534,83.612536,112.285512
140.602088,150.225136,21.003496,83.449976,112.14442
140.59818,150.186096,21.102088,83.440208,112.184448
140.461584,149.869372,20.883916,83.148792,111.934508
140.44646,149.93916,20.880016,83.240076,111.980396
140.409376,149.917688,20.940536,83.299132,111.983324
140.4645,149.791296,20.78484,83.161476,111.925232
140.433276,149.81228,20.859516,83.152208,111.887636
140.303504,149.75128,20.808752,83.048228,111.80514
140.219604,149.582924,20.554956,82.853944,111.669908
140.20642,149.513148,20.537876,82.89934,111.63036
140.164464,149.463844,20.542756,82.7568,111.618152
139.977124,149.215468,20.33142,82.564952,111.421424
139.948828,149.2057,20.28066,82.497596,111.419472
139.890772,149.102724,20.240152,82.38092,111.298412
140.082508,149.2057,20.471496,82.690892,111.472204
140.073244,149.213512,20.289444,82.58888,111.445348
140.0308,149.160316,20.303112,82.434132,111.423364
140.179588,149.236436,20.476868,82.568372,111.52638
140.107396,149.112476,20.355336,82.523952,111.449256
140.21814,149.261816,20.467104,82.416064,111.543944
140.176172,149.213988,20.374368,82.419972,111.484888
140.24204,149.168116,20.504196,82.68064,111.533216
140.333752,149.269628,20.531528,82.650868,111.59668
140.39132,149.298412,20.489068,82.522484,111.592784
140.42256,149.293056,20.569112,82.64452,111.687476
140.458168,149.292552,20.632072,82.632812,111.718724
140.505968,149.351124,20.560812,82.645008,111.744116
140.535252,149.357472,20.606692,82.733852,111.774876
140.53866,149.34966,20.6555,82.751916,111.778284
140.621104,149.361376,20.692108,82.730932,111.825648
140.750892,149.39602,20.811196,82.723608,111.918384
140.680152,149.300856,20.599376,82.72848,111.852492
140.692332,149.300856,20.655012,82.770472,111.798304
140.627452,149.229112,20.604744,82.629872,111.768028
140.587452,149.127624,20.399748,82.586424,111.727516
140.73186,149.289148,20.827788,82.69236,111.842712
140.639648,149.132984,20.484676,82.53518,111.700172
140.645996,149.092956,20.633052,82.49612,111.685036
140.608924,149.041724,20.515424,82.469276,111.584484
140.56598,148.960704,20.099584,82.471716,111.577148
140.764552,149.1037,20.709676,82.581556,111.73142
140.708924,149.039772,20.587172,82.497096,111.69872
140.665028,148.997328,20.328492,82.486364,111.625964
140.613792,148.943628,20.493948,82.417528,111.501976
140.601112,148.78114,20.329956,82.253028,111.49856
140.64746,148.839696,20.313848,82.304768,111.555188
140.645508,148.803088,20.45002,82.40288,111.489772
140.531348,148.658656,20.138628,82.193468,111.419472
140.62892,148.742088,20.438792,82.228124,111.499524
140.670888,148.684996,20.36754,82.20226,111.434608
140.7343,148.718676,20.284564,82.235448,111.486352
140.739172,148.710376,20.397796,82.25742,111.475612
140.658192,148.58008,20.181096,82.130012,111.366248
140.756248,148.668884,20.403652,82.162712,111.461952
140.665028,148.54054,20.266996,82.097792,111.364796
140.751856,148.570312,20.201588,82.157836,111.407264
140.74552,148.600084,20.312384,82.07436,111.394092
140.636732,148.4776,20.209404,82.151972,111.314992
140.73966,148.509312,20.285052,82.20274,111.369676
140.718188,148.500036,20.194756,82.09828,111.325732
140.785512,148.415624,20.166936,82.120244,111.32184
140.77284,148.406836,20.256744,82.070452,111.324768
140.624524,148.357068,20.072252,81.99674,111.22274
140.740636,148.326308,20.055172,82.034328,111.18954
140.854784,148.381944,20.334836,82.072408,111.306688
140.732824,148.27948,19.998552,81.937676,111.215404
140.74308,148.240428,19.785268,81.911804,111.158788
140.576232,148.018396,20.256256,81.83272,111.052356
140.595752,147.957384,19.63006,81.669684,110.97914
140.626964,148.066212,19.703268,81.714592,111.005004
