P1,P2,P3,P4,P5
207.52044592,523.82598944,355.95974704,44.4766112,217.50698064
207.15728624,523.80147776,355.81926064,45.27095448,217.90562056
206.51796192,523.8054384,355.62888336000003,46.05562256,218.17291128
205.58474616,523.81270824,355.30243944,46.82699192,218.32844536000002
204.24336984,523.69842272,354.71703536,47.44260296,218.19063984000002
202.87450991999998,523.436244,354.07148264000006,47.9797968,218.01384104000002
201.67583952,523.23035528,353.53328287999994,48.48705696,217.87575384
200.4577184,523.0813008,353.07773784,48.83911199999999,217.64718624
199.56161904,523.18983296,352.93246400000004,49.32016864,217.64654223999997
199.19029687999998,523.47102736,352.93958896000004,49.87692712,217.84045816000003
199.12646496000002,523.8451736,353.04010608,50.523006640000006,218.14077776
199.07324744000002,524.15151472,353.01312536,51.134712959999995,218.34745488000002
199.0599684,524.380332,352.99462864000003,51.7762732,218.62744616
199.17613728,524.7373576,353.16502232,52.59936832,219.19328704
199.3783468,525.17116912,353.37953168,53.50253072,219.88099967999997
199.62998776,525.5968808800001,353.5451168,54.43660272,220.59320776
200.01090047999998,525.9998692,353.74457951999995,55.24386152,221.28132856
200.55470648,526.37770488,353.92813368000003,55.98476112,221.94605712
201.34309456,526.8293221600001,354.23867224,56.79693256,222.69202664
202.18337408,527.36036144,354.51519816,57.65774144,223.48760584
202.90174528,528.02924128,354.8780524,58.57457128,224.21900032000002
203.51562552,528.7211336,355.21626912,59.41236048,224.90013248
204.03977576,529.37842848,355.41301768,60.10063736,225.46264088
204.45165184,530.14357416,355.52896536000003,60.6830632,226.01143656
204.60538776,530.7799052,355.43967784,61.01676528,226.43298264
204.87616072,531.5864073600001,355.4677672,61.40243616,227.02655176
205.06031095999998,532.33299416,355.60240824,61.77558992,227.62643184
205.15996088,532.93968856,355.85960496,62.12775368,228.14668696
205.38865248,533.62117088,356.36168368,62.48902608,228.66612064
205.65366176,534.38320808,356.92426720000003,62.96878383999999,229.17411327999997
205.77685552,535.0947761599999,357.34417224,63.379066800000004,229.53779839999999
205.93605695999997,535.7940634400001,357.53968904,63.66366,229.74763952
206.3084624,536.53934088,357.78732568,64.0792744,230.00566016000002
207.00755376,537.35867072,358.34168088,64.70394488,230.4934028
207.95234224,538.18160832,359.08903855999995,65.39218312,231.10113239999998
208.82810831999998,538.9516257600001,359.75539352,66.0028828,231.64507992
209.64289952,539.79490344,360.35983496,66.63654464,232.17679919999998
210.2745676,540.5746347200001,360.78159344,67.26983528,232.72246095999998
210.92011943999998,541.4291034400001,361.16445936,67.95781016,233.39756744
211.42402632000002,542.15667416,361.38642632000006,68.46531352,234.01775056
211.77150968,542.6834795999999,361.45066424,68.83777416,234.61372496
212.17630304,543.0874152,361.58917024000004,69.14759488,235.2251528
212.74688976000002,543.5484004,361.87127448,69.54809632,235.90400048
213.65887296,544.10020384,362.25250208,70.14475696,236.81754496000002
214.73045839999997,544.6533752800001,362.70157928000003,70.79012528,237.88184
215.65671880000002,545.1163516,363.11817816,71.4656612,238.92538504
216.1659332,545.48140624,363.24813007999995,71.94872792,239.78943528
216.39242063999998,545.77957624,363.21964712,72.29620568,240.75506032
216.27746631999997,545.873876,362.92611904,72.32147288,241.55258136
216.24002064,546.2098728799999,362.81361047999997,72.36855944,242.44017344
216.03456096000002,546.50042,362.64052016,72.36046576,243.18724952
215.52120904,546.49838688,362.4268904,72.0512696,243.53337847999998
215.19406768000002,546.59749128,362.48979496,71.90034104,243.9739048
215.00031584,546.66496792,362.65885896,71.77564856,244.44954096
215.14210072000003,546.76420416,362.92738080000004,71.81390008,245.01283296000003
215.31756584,546.70539464,363.03703208,71.59853632000001,245.48363624
215.31616024,546.49398056,362.92851168,71.17881288,245.7325788
215.46852815999998,546.42719136,362.90550304,71.05810248,246.02826144
215.29830392,546.17179104,362.51630464000004,70.78987135999999,246.09016064
214.81739512000001,545.8501668800001,361.77383928,70.2585848,245.99341224
214.25134776,545.53029304,360.98093472,69.56629536,246.01379239999997
213.72120471999997,545.25603232,360.18900736,68.78493728000001,246.17925544000002
213.43396864,545.1389864,359.46346688,68.07172568,246.5499016
213.49152687999998,545.36021376,359.08782808,67.80062488,247.28417647999999
213.31603168,545.38647008,358.66122104000004,67.52039504,247.81827752
212.83958304,545.27261992,358.1392652,66.98690208,248.16364408
211.94032448000002,544.9499708,357.60645808000004,66.28807152,248.22772608
210.94519632,544.5112119199999,357.28691696000004,65.6777628,248.26607639999997
209.92137032,543.92355272,356.83319392,65.01815968,248.14018607999998
208.863674,543.3270457599999,356.39768512,64.61363584,247.96930856
207.7725256,542.70461128,356.06923424,64.19726064,247.70691200000002
206.7949816,542.0772206400001,355.76950568,63.84768392,247.39028008000003
206.17329623999998,541.6087252,355.6791628,63.67555144,247.28103392
205.79460792,541.1384988,355.59226816,63.6995788,247.34052208
205.59494248,540.61168744,355.51327776,63.85157912,247.3992552
205.48301511999998,540.1187812000001,355.57935232000005,63.99994856,247.4787268
205.58077256,539.6506936000001,355.73806416,64.19132488,247.52016568
