,Scale,R2,RMSE,MAE,MAPE,Runtime,VMF
0,96.71919664,0.402114137,18.27336858,15.37257846,0.097625691,54.62486577,P1 Final
0,89.30287208,0.728606689,12.40354718,10.89345293,0.016374191,54.62486577,P2 Final
0,71.30931416,0.922245683,6.248433756,4.377141868,0.005623814,54.62486577,P3 Final
0,30.6196756,0.721192156,4.568011671,3.612998924,0.010311082,54.62486577,P4 Final
0,38.56099768,0.965186975,1.70073945,1.466250135,0.009908087,54.62486577,P5 Final
