P1,P2,P3,P4,P5,Predict-P1,Predict-P2,Predict-P3,Predict-P4,Predict-P5
82.69408320000001,4.5856553600000005,-109.66813744,41.24654816,73.20819576,82.43653,4.416287,-109.84453,44.74474,71.94276
83.22097816,5.05442048,-109.18740424,41.65943904,73.64355687999999,83.15481,4.9286675,-109.41021,45.06018,72.352234
83.51534632,5.27618808,-108.95239688,41.799792,73.83564584,82.60999,4.7626233,-109.043724,45.39771,72.717285
83.96178936,5.68173584,-108.54754936,42.1148268,74.30061896000001,83.76649,5.151633,-108.68413,45.660053,73.01281
84.03997536000001,5.74282424,-108.43802752,42.07516952,74.34785624,82.80774,5.841197,-108.44657,45.91228,73.31041
84.2904836,5.91932408,-108.14470472,42.22437848,74.49422264,84.19944,5.87497,-108.19989,46.014507,73.47656
84.41945496,5.933300880000001,-108.011558,42.23691464,74.57395224,83.48879,6.113509,-107.94753,46.124035,73.600136
84.68830864,6.12433376,-107.7669264,42.43654024000001,74.74108632,84.70448,6.9331236,-107.71493,46.23413,73.71741
84.90827608,6.36352336,-107.484352,42.71128184,74.8684436,84.12648,7.123482,-107.52404,46.434284,73.82406
85.07891104000001,6.64122504,-107.16032952,43.02159104,75.09676544,85.05372,7.205088,-107.19324,46.735107,73.99785
85.3244052,6.978102,-106.78867264,43.4285944,75.39712408,84.63882,7.951372,-106.89268,47.074295,74.20493
85.3969016,7.19930288,-106.54284944,43.68182912,75.54930072,85.042404,8.203064,-106.576996,47.425396,74.40458
85.30819831999999,7.33620752,-106.42351584,43.79362624,75.61713832000001,84.971985,8.186336,-106.378914,47.72649,74.55123
85.48442552,7.640661199999999,-106.14224872,44.0824176,75.78985712,85.06645,8.864263,-106.2166,47.97726,74.687614
85.62184687999999,7.884330639999999,-105.926354,44.31666376,75.98990408,85.32245,9.268,-105.958984,48.200573,74.798416
85.64099104,7.956701440000001,-105.8405808,44.43001176,76.12905584,85.2256,9.158582,-105.82501,48.400013,74.90072
85.66171544000001,8.01493896,-105.72854824,44.59040952,76.24588743999999,85.533485,9.605374,-105.74862,48.656845,75.085106
85.91912248,8.28477488,-105.37807256,45.017896,76.65854632,85.215935,10.064613,-105.62811,48.917248,75.269875
86.03718495999999,8.40569128,-105.15385256,45.27306336,76.90220712,85.66163,9.837427,-105.415886,49.184593,75.48185
85.90125704,8.2883956,-105.12648136,45.2506284,76.9198116,85.25997,10.023454,-105.27657,49.402042,75.640976
85.93900767999999,8.32587376,-104.96720328,45.35520968,77.08748288,85.72173,10.556825,-105.20421,49.604107,75.815155
86.20358624,8.51260288,-104.67443712,45.67570184,77.44900064000001,85.39039,10.442538,-105.14546,49.7619,75.953125
86.27693208000001,8.51726776,-104.5690228,45.779757200000006,77.63786879999999,85.80051,10.38805,-104.95781,49.939743,76.15027
86.36589760000001,8.59292792,-104.38769528,45.88536456,77.87369968,85.57555,10.903206,-104.84046,50.08294,76.33728
86.43540912,8.633119520000001,-104.17819368,45.97042984,78.07760223999999,85.78409,10.86796,-104.754326,50.268208,76.566895
86.65125096,8.84533192,-103.82539584,46.24438128,78.39866056,85.62928,10.744178,-104.6468,50.44207,76.75211
86.80273352,9.06460096,-103.5273784,46.61676432,78.68104408,85.64363,11.224551,-104.38924,50.712963,77.01149
86.86982392,9.29024288,-103.24510672,46.90080096,78.92693152,85.65872,11.338823,-104.13633,51.03987,77.23796
86.78444768,9.45815456,-103.03242304,47.10504448,79.09671176,85.51164,11.174383,-103.97821,51.340504,77.42155
86.57131872,9.5708436,-102.90594416,47.24832752,79.18033624,85.59303,11.714118,-103.81935,51.54586,77.51894
86.12590784,9.45807656,-103.0287724,47.23602656,79.0606936,85.35849,12.190933,-103.75249,51.64962,77.52149
85.83134568,9.42696192,-103.06476344,47.3473644,79.0726836,85.78626,12.051017,-103.83441,51.717785,77.44871
85.75847776,9.6129388,-102.91706272,47.68290160000001,79.26271272,85.32284,12.431449,-103.88964,51.906754,77.46292
85.92721144,10.036992,-102.58413872,48.2501548,79.64537808,85.70038,13.030121,-103.748146,52.225113,77.585075
85.94810136,10.29103616,-102.40207728,48.67087512,79.93386496,84.99688,12.834448,-103.58538,52.61671,77.74146
85.72090288,10.31742696,-102.43007312,48.8663424,80.0073836,85.48218,12.939442,-103.46105,53.033226,77.95236
85.58967784000001,10.45521888,-102.40264376,49.09496368,80.11934368,84.63883,13.625315,-103.464905,53.384674,78.1043
85.71922504,10.84231152,-102.03965399999998,49.54670152,80.4997548,85.39819,13.566049,-103.40311,53.629345,78.190994
85.39388736000001,10.7905936,-102.12557432,49.55491152,80.43432832,84.46302,13.578299,-103.284615,53.86365,78.28874
85.33545039999998,11.01748496,-101.94075088,49.82384448,80.62847735999999,85.267494,14.403869,-103.18089,54.03394,78.36229
85.32803528000001,11.29223928,-101.71361176,50.08575888,80.8399976,84.53776,14.544491,-103.09591,54.238323,78.446884
85.163898,11.44812664,-101.65783416,50.2862432,80.97022536,85.03989,14.4295435,-102.94297,54.431973,78.551216
85.11677943999999,11.71694712,-101.4680516,50.60709632,81.2180464,84.56217,15.155696,-102.83108,54.665955,78.680565
85.19673103999999,12.05810872,-101.19321816,51.00681576,81.50060544,84.65782,15.41254,-102.66491,54.950035,78.85635
85.16804447999999,12.32404952,-100.97920848,51.33862432,81.72782495999999,84.49272,15.158003,-102.47355,55.26219,79.03166
85.27755168,12.66324008,-100.65978384,51.74951232,82.09290632,84.19607,15.657696,-102.24922,55.619137,79.267715
85.50969616,13.07780704,-100.2706824,52.23531384,82.48151863999999,84.24353,15.967081,-101.97223,56.01813,79.58255
85.69487008,13.47849528,-99.94262896,52.66804152,82.89032144000001,83.62261,15.59228,-101.693375,56.389057,79.87983
85.72718656,13.69899392,-99.73886856,52.899505600000005,83.24634376,84.05461,15.843596,-101.407425,56.732815,80.1882
85.65886560000001,13.805876,-99.78913008,53.11409704,83.32560464,82.85907,16.385828,-101.308525,56.946815,80.3771
85.52403952,13.80400176,-99.92512728,53.266273680000005,83.27778176,83.8419,16.189487,-101.2791,57.10245,80.45049
85.36394296,13.7183672,-100.1449644,53.34439792,83.13026344,83.133934,16.409002,-101.3556,57.181545,80.42037
85.452694,13.86033664,-100.176816,53.63105248,83.2068384,84.30858,17.038328,-101.39036,57.268013,80.37597
85.62007048,14.0207816,-100.17519616,53.90844984,83.28925352,83.59201,17.13926,-101.44414,57.381077,80.29987
85.74705159999999,14.11869424,-100.20524136,54.17517624,83.27670776,84.4554,17.384079,-101.40203,57.569065,80.30571
85.94313448000001,14.34521472,-100.17683688,54.5228304,83.33668632000001,84.12027,17.96018,-101.358955,57.825813,80.33845
86.31980544,14.7691712,-100.05260176,55.02800056,83.55324296,84.667,18.051409,-101.27873,58.10064,80.39728
86.3905748,14.94786752,-100.05010304,55.286594400000006,83.63146024,84.7095,18.180336,-101.1582,58.359783,80.43495
86.23925960000001,14.86368672,-100.2658408,55.3548476,83.41082087999999,84.46704,18.750608,-101.13332,58.55179,80.455055
86.37770543999999,15.04629752,-100.23741616,55.6818816,83.48960464,85.29167,18.811789,-101.164604,58.680656,80.41584
86.46928704,15.203384880000002,-100.3402336,55.84386152,83.49365432,84.58467,18.896793,-101.16052,58.829697,80.41811
86.73823784,15.59419584,-100.25205752,56.19998848,83.66710687999999,85.61165,19.387482,-101.08851,58.944904,80.44513
86.86251560000001,15.79122144,-100.33838784,56.36184064,83.69996087999999,84.45022,19.373808,-101.05242,59.104416,80.522514
87.0190716,16.0640244,-100.36949752,56.49482392,83.80222583999999,85.77975,19.361082,-100.973694,59.242588,80.66318
87.35732752,16.48229992,-100.19572344,56.76117984,84.06377392,84.46947,19.74936,-100.95347,59.32696,80.77988
87.49272823999999,16.63847016,-100.22786904,56.83030264,84.11951408,85.603874,19.572418,-100.794395,59.430893,80.96519
87.52973944,16.66226488,-100.29498872,56.90235296,84.15792496,84.35575,19.529861,-100.80603,59.479126,81.05045
87.65834983999999,16.84704176,-100.2278296,57.246267280000005,84.27107480000001,85.28074,19.936497,-100.76403,59.51813,81.11666
